Brand,AnnualDemand,AvgPurchasePrice,HoldingCost,OrderingCost,EOQ,OrdersPerYear,TotalOrderingCost,TotalHoldingCost,TotalInventoryCost
34802,11,12.41,2.482,150,36,1,150,44.676,194.676
24486,11,12.49,2.498,150,36,1,150,44.964000000000006,194.964
13244,11,51.94,10.388,150,18,1,150,93.492,243.49200000000002
20064,11,315.43,63.086000000000006,150,7,2,300,220.80100000000002,520.801
5463,11,9.48,1.8960000000000001,150,42,1,150,39.816,189.816
38245,11,24.02,4.804,150,26,1,150,62.452000000000005,212.452
10414,11,7.89,1.578,150,46,1,150,36.294000000000004,186.294
16923,11,22.14,4.428,150,27,1,150,59.778,209.778
5691,11,7.87,1.574,150,46,1,150,36.202,186.202
20181,11,4.66,0.932,150,60,1,150,27.96,177.96
34841,11,11.72,2.3440000000000003,150,38,1,150,44.53600000000001,194.536
5341,11,0.39,0.07800000000000001,150,206,1,150,8.034,158.034
5273,11,6.34,1.268,150,51,1,150,32.334,182.334
15509,11,17.23,3.446,150,31,1,150,53.413000000000004,203.413
25416,11,27.2,5.44,150,25,1,150,68.0,218.0
21980,11,44.59,8.918000000000001,150,19,1,150,84.721,234.721
2913,11,19.99,3.9979999999999998,150,29,1,150,57.971,207.971
18628,11,19.59,3.918,150,29,1,150,56.811,206.811
21424,11,8.1,1.62,150,45,1,150,36.45,186.45
45992,11,6.75,1.35,150,49,1,150,33.075,183.075
4331,11,7.14,1.428,150,48,1,150,34.272,184.272
17938,11,6.7,1.34,150,50,1,150,33.5,183.5
36483,11,39.99,7.998000000000001,150,20,1,150,79.98000000000002,229.98000000000002
8432,11,0.74,0.148,150,149,1,150,11.026,161.026
1034,10,3.81,0.762,150,63,1,150,24.003,174.003
46942,10,19.47,3.894,150,28,1,150,54.516000000000005,204.51600000000002
20516,10,67.56,13.512,150,15,1,150,101.34,251.34
22808,10,8.38,1.6760000000000002,150,42,1,150,35.196000000000005,185.196
25011,10,25.48,5.096,150,24,1,150,61.152,211.152
42052,10,60.4,12.08,150,16,1,150,96.64,246.64
46950,10,5.36,1.072,150,53,1,150,28.408,178.40800000000002
45871,10,5.66,1.1320000000000001,150,51,1,150,28.866000000000003,178.866
46070,10,8.96,1.7920000000000003,150,41,1,150,36.736000000000004,186.736
46132,10,8.9,1.7800000000000002,150,41,1,150,36.49,186.49
23784,10,11.72,2.3440000000000003,150,36,1,150,42.19200000000001,192.192
23666,10,5.36,1.072,150,53,1,150,28.408,178.40800000000002
35266,10,13.51,2.702,150,33,1,150,44.583,194.583
22898,10,8.05,1.6100000000000003,150,43,1,150,34.61500000000001,184.615
18938,10,6.49,1.298,150,48,1,150,31.152,181.152
1874,10,84.61,16.922,150,13,1,150,109.99300000000001,259.993
16947,10,7.48,1.4960000000000002,150,45,1,150,33.660000000000004,183.66
12476,10,10.66,2.132,150,38,1,150,40.508,190.508
2812,10,30.3,6.0600000000000005,150,22,1,150,66.66000000000001,216.66000000000003
14174,10,32.67,6.534000000000001,150,21,1,150,68.60700000000001,218.60700000000003
14141,10,22.14,4.428,150,26,1,150,57.564,207.564
14306,10,22.22,4.444,150,26,1,150,57.772,207.772
3467,10,13.66,2.732,150,33,1,150,45.078,195.078
25108,10,33.1,6.620000000000001,150,21,1,150,69.51,219.51
38526,10,7.53,1.5060000000000002,150,45,1,150,33.885000000000005,183.885
38632,10,8.09,1.618,150,43,1,150,34.787,184.787
836,10,7.8,1.56,150,44,1,150,34.32,184.32
842,10,8.45,1.69,150,42,1,150,35.49,185.49
43393,10,5.91,1.1820000000000002,150,50,1,150,29.550000000000004,179.55
19070,10,6.53,1.306,150,48,1,150,31.344,181.344
16749,10,7.53,1.5060000000000002,150,45,1,150,33.885000000000005,183.885
549,10,6.42,1.284,150,48,1,150,30.816000000000003,180.816
25160,10,7.79,1.558,150,44,1,150,34.276,184.276
25140,10,16.55,3.3100000000000005,150,30,1,150,49.650000000000006,199.65
19661,10,13.69,2.738,150,33,1,150,45.177,195.177
7838,10,8.45,1.69,150,42,1,150,35.49,185.49
24187,10,21.42,4.284000000000001,150,26,1,150,55.69200000000001,205.692
24216,10,8.78,1.756,150,41,1,150,35.998,185.998
23785,10,11.03,2.206,150,37,1,150,40.811,190.811
4340,10,9.55,1.9100000000000001,150,40,1,150,38.2,188.2
21562,10,19.35,3.8700000000000006,150,28,1,150,54.18000000000001,204.18
16127,10,8.1,1.62,150,43,1,150,34.830000000000005,184.83
22101,10,5.72,1.144,150,51,1,150,29.171999999999997,179.172
11296,10,9.58,1.9160000000000001,150,40,1,150,38.32,188.32
20650,10,56.03,11.206000000000001,150,16,1,150,89.64800000000001,239.64800000000002
827,10,7.4,1.4800000000000002,150,45,1,150,33.300000000000004,183.3
34153,10,12.33,2.466,150,35,1,150,43.155,193.155
39601,10,4.69,0.9380000000000002,150,57,1,150,26.733000000000004,176.733
20639,10,9.73,1.9460000000000002,150,39,1,150,37.947,187.947
3424,10,11.59,2.318,150,36,1,150,41.724000000000004,191.724
20767,10,13.15,2.6300000000000003,150,34,1,150,44.71000000000001,194.71
18584,10,26.48,5.296,150,24,1,150,63.55200000000001,213.55200000000002
24579,10,10.27,2.054,150,38,1,150,39.025999999999996,189.026
43777,10,12.16,2.4320000000000004,150,35,1,150,42.56000000000001,192.56
38900,10,13.51,2.702,150,33,1,150,44.583,194.583
39400,10,26.34,5.268000000000001,150,24,1,150,63.21600000000001,213.216
11029,10,17.8,3.5600000000000005,150,29,1,150,51.620000000000005,201.62
31045,10,39.47,7.894,150,19,1,150,74.993,224.993
586,10,13.59,2.718,150,33,1,150,44.847,194.847
20532,10,8.72,1.7440000000000002,150,41,1,150,35.752,185.752
20550,10,7.14,1.428,150,46,1,150,32.844,182.844
20549,10,7.48,1.4960000000000002,150,45,1,150,33.660000000000004,183.66
17026,10,10.06,2.012,150,39,1,150,39.234,189.234
18739,10,23.33,4.6659999999999995,150,25,1,150,58.324999999999996,208.325
19414,10,8.1,1.62,150,43,1,150,34.830000000000005,184.83
18797,10,8.06,1.612,150,43,1,150,34.658,184.65800000000002
21012,10,57.04,11.408000000000001,150,16,1,150,91.26400000000001,241.264
17988,10,8.1,1.62,150,43,1,150,34.830000000000005,184.83
36851,10,10.73,2.1460000000000004,150,37,1,150,39.70100000000001,189.70100000000002
18761,10,10.61,2.122,150,38,1,150,40.318,190.31799999999998
15193,10,30.96,6.192,150,22,1,150,68.112,218.112
956,10,22.89,4.578,150,26,1,150,59.514,209.514
20744,10,8.55,1.7100000000000002,150,42,1,150,35.910000000000004,185.91
21441,10,17.76,3.5520000000000005,150,29,1,150,51.504000000000005,201.50400000000002
17914,10,6.2,1.2400000000000002,150,49,1,150,30.380000000000006,180.38
45576,10,3.5,0.7000000000000001,150,65,1,150,22.750000000000004,172.75
21408,10,11.99,2.398,150,35,1,150,41.965,191.965
8434,10,20.43,4.086,150,27,1,150,55.161,205.161
23938,10,14.93,2.986,150,32,1,150,47.776,197.776
276,10,26.8,5.36,150,24,1,150,64.32000000000001,214.32
4322,10,8.2,1.64,150,43,1,150,35.26,185.26
21160,10,14.56,2.9120000000000004,150,32,1,150,46.592000000000006,196.592
26939,9,22.57,4.514,150,24,1,150,54.168000000000006,204.168
240,9,14.99,2.998,150,30,1,150,44.970000000000006,194.97
21384,9,17.12,3.4240000000000004,150,28,1,150,47.93600000000001,197.936
24754,9,9.45,1.89,150,38,1,150,35.91,185.91
41589,9,34.24,6.848000000000001,150,20,1,150,68.48,218.48000000000002
14688,9,23.8,4.760000000000001,150,24,1,150,57.120000000000005,207.12
24180,9,24.18,4.836,150,24,1,150,58.032000000000004,208.032
2027,9,16.66,3.3320000000000003,150,28,1,150,46.648,196.648
21622,9,5.8,1.16,150,48,1,150,27.839999999999996,177.84
2491,9,23.91,4.782,150,24,1,150,57.384,207.38400000000001
18781,9,7.53,1.5060000000000002,150,42,1,150,31.626000000000005,181.626
2308,9,12.68,2.536,150,33,1,150,41.844,191.844
3151,9,5.51,1.102,150,49,1,150,26.999000000000002,176.999
25199,9,8.38,1.6760000000000002,150,40,1,150,33.52,183.52
25319,9,8.6,1.72,150,40,1,150,34.4,184.4
3096,9,0.72,0.144,150,137,1,150,9.863999999999999,159.864
23326,9,16.12,3.224,150,29,1,150,46.748000000000005,196.748
19944,9,6.8,1.36,150,45,1,150,30.6,180.6
24138,9,62.06,12.412,150,15,1,150,93.09,243.09
18269,9,49.0,9.8,150,17,1,150,83.30000000000001,233.3
18284,9,11.18,2.236,150,35,1,150,39.13,189.13
21216,9,74.49,14.898,150,13,1,150,96.837,246.837
17601,9,234.48,46.896,150,8,2,300,187.584,487.584
19157,9,16.21,3.2420000000000004,150,29,1,150,47.00900000000001,197.00900000000001
6265,9,3.39,0.678,150,63,1,150,21.357000000000003,171.357
16781,9,44.51,8.902,150,17,1,150,75.66699999999999,225.66699999999997
43019,9,55.55,11.11,150,16,1,150,88.88,238.88
40605,9,45.75,9.15,150,17,1,150,77.775,227.775
24195,9,16.33,3.266,150,29,1,150,47.357,197.357
15058,9,5.95,1.1900000000000002,150,48,1,150,28.560000000000002,178.56
979,9,5.9,1.1800000000000002,150,48,1,150,28.320000000000004,178.32
38241,9,37.25,7.45,150,19,1,150,70.775,220.775
23757,9,22.29,4.458,150,25,1,150,55.725,205.725
38392,9,11.99,2.398,150,34,1,150,40.766000000000005,190.76600000000002
23543,9,8.6,1.72,150,40,1,150,34.4,184.4
23780,9,55.03,11.006,150,16,1,150,88.048,238.048
19694,9,49.01,9.802,150,17,1,150,83.317,233.317
37530,9,4.54,0.908,150,55,1,150,24.970000000000002,174.97
37422,9,75.81,15.162,150,13,1,150,98.55300000000001,248.553
44756,9,11.03,2.206,150,35,1,150,38.605,188.605
10624,9,37.74,7.548000000000001,150,19,1,150,71.706,221.70600000000002
24483,9,35.94,7.188,150,19,1,150,68.286,218.286
536,9,9.92,1.984,150,37,1,150,36.704,186.704
13245,9,37.66,7.532,150,19,1,150,71.554,221.554
23267,9,30.71,6.142,150,21,1,150,64.491,214.49099999999999
13784,9,15.03,3.0060000000000002,150,30,1,150,45.09,195.09
5384,9,24.08,4.816,150,24,1,150,57.792,207.792
23203,9,6.8,1.36,150,45,1,150,30.6,180.6
2814,9,31.0,6.2,150,21,1,150,65.10000000000001,215.10000000000002
44025,9,27.58,5.516,150,22,1,150,60.676,210.676
2784,9,7.25,1.4500000000000002,150,43,1,150,31.175000000000004,181.175
10863,9,43.33,8.666,150,18,1,150,77.994,227.994
40213,9,9.73,1.9460000000000002,150,37,1,150,36.001000000000005,186.001
2921,9,14.92,2.984,150,30,1,150,44.76,194.76
19860,9,2.93,0.5860000000000001,150,68,1,150,19.924000000000003,169.924
731,9,20.6,4.12,150,26,1,150,53.56,203.56
19034,9,29.21,5.8420000000000005,150,21,1,150,61.34100000000001,211.341
25012,9,13.6,2.72,150,32,1,150,43.52,193.52
25020,9,17.56,3.512,150,28,1,150,49.168,199.168
25015,9,20.4,4.08,150,26,1,150,53.04,203.04
25018,9,20.68,4.136,150,26,1,150,53.768,203.768
24991,9,40.4,8.08,150,18,1,150,72.72,222.72
8570,9,7.09,1.4180000000000001,150,44,1,150,31.196000000000005,181.196
45874,9,3.76,0.752,150,60,1,150,22.56,172.56
116,9,11.62,2.324,150,34,1,150,39.507999999999996,189.50799999999998
46065,9,8.44,1.688,150,40,1,150,33.76,183.76
22798,9,31.33,6.266,150,21,1,150,65.793,215.793
780,9,9.84,1.968,150,37,1,150,36.408,186.40800000000002
2874,9,51.46,10.292000000000002,150,16,1,150,82.33600000000001,232.336
25562,9,45.75,9.15,150,17,1,150,77.775,227.775
8976,9,19.99,3.9979999999999998,150,26,1,150,51.974,201.974
23831,9,9.33,1.866,150,38,1,150,35.454,185.454
25537,9,11.4,2.2800000000000002,150,34,1,150,38.760000000000005,188.76
18431,9,29.03,5.806000000000001,150,22,1,150,63.866000000000014,213.866
20118,9,10.2,2.04,150,36,1,150,36.72,186.72
6877,9,13.56,2.712,150,32,1,150,43.392,193.392
20420,9,8.66,1.7320000000000002,150,39,1,150,33.774,183.774
22923,9,12.24,2.4480000000000004,150,33,1,150,40.39200000000001,190.392
15720,9,13.33,2.6660000000000004,150,32,1,150,42.656000000000006,192.656
18906,9,3.92,0.784,150,59,1,150,23.128,173.128
23069,9,16.66,3.3320000000000003,150,28,1,150,46.648,196.648
23151,9,12.49,2.498,150,33,1,150,41.217000000000006,191.217
20187,9,13.44,2.688,150,32,1,150,43.008,193.008
23021,9,9.08,1.816,150,39,1,150,35.412,185.412
3973,9,181.09,36.218,150,9,1,150,162.98100000000002,312.981
16773,9,22.6,4.5200000000000005,150,24,1,150,54.24000000000001,204.24
23205,9,10.66,2.132,150,36,1,150,38.376000000000005,188.376
42403,9,13.24,2.648,150,32,1,150,42.368,192.368
24273,9,10.45,2.09,150,36,1,150,37.62,187.62
14195,9,15.89,3.1780000000000004,150,29,1,150,46.081,196.08100000000002
989,9,14.59,2.918,150,30,1,150,43.77,193.77
918,8,10.89,2.1780000000000004,150,33,1,150,35.937000000000005,185.937
26104,8,105.51,21.102000000000004,150,11,1,150,116.06100000000002,266.06100000000004
21837,8,8.21,1.6420000000000003,150,38,1,150,31.198000000000008,181.198
28155,8,10.32,2.064,150,34,1,150,35.088,185.088
2638,8,95.38,19.076,150,11,1,150,104.918,254.918
21008,8,33.55,6.71,150,19,1,150,63.745,213.745
21015,8,22.72,4.544,150,23,1,150,52.25599999999999,202.256
21286,8,31.97,6.394,150,19,1,150,60.743,210.743
19395,8,26.84,5.368,150,21,1,150,56.364000000000004,206.364
19547,8,6.75,1.35,150,42,1,150,28.35,178.35
8460,8,12.49,2.498,150,31,1,150,38.719,188.719
26889,8,11.68,2.336,150,32,1,150,37.376,187.376
24169,8,34.01,6.802,150,19,1,150,64.619,214.619
21380,8,12.57,2.5140000000000002,150,31,1,150,38.967000000000006,188.967
247,8,156.24,31.248000000000005,150,9,1,150,140.616,290.616
21166,8,19.46,3.8920000000000003,150,25,1,150,48.650000000000006,198.65
21411,8,10.52,2.104,150,34,1,150,35.768,185.768
14652,8,10.59,2.118,150,34,1,150,36.006,186.006
437,8,37.87,7.574,150,18,1,150,68.166,218.166
3671,8,1.54,0.30800000000000005,150,88,1,150,13.552000000000003,163.552
41831,8,3.76,0.752,150,56,1,150,21.056,171.056
23798,8,10.38,2.076,150,34,1,150,35.292,185.292
20885,8,6.7,1.34,150,42,1,150,28.14,178.14
24166,8,50.33,10.066,150,15,1,150,75.495,225.495
2016,8,74.62,14.924000000000001,150,13,1,150,97.00600000000001,247.00600000000003
22813,8,12.98,2.596,150,30,1,150,38.94,188.94
24052,8,9.73,1.9460000000000002,150,35,1,150,34.055,184.055
2050,8,49.61,9.922,150,16,1,150,79.376,229.376
18639,8,8.44,1.688,150,38,1,150,32.071999999999996,182.072
25265,8,29.05,5.8100000000000005,150,20,1,150,58.10000000000001,208.10000000000002
35714,8,19.73,3.946,150,25,1,150,49.325,199.325
14193,8,30.61,6.122,150,20,1,150,61.22,211.22
23775,8,15.48,3.096,150,28,1,150,43.344,193.344
23825,8,6.66,1.332,150,42,1,150,27.972,177.972
19699,8,6.8,1.36,150,42,1,150,28.560000000000002,178.56
25130,8,20.68,4.136,150,24,1,150,49.632000000000005,199.632
3361,8,9.84,1.968,150,35,1,150,34.44,184.44
22279,8,4.45,0.8900000000000001,150,52,1,150,23.140000000000004,173.14000000000001
20424,8,60.64,12.128,150,14,1,150,84.896,234.89600000000002
3711,8,11.36,2.272,150,33,1,150,37.488,187.488
22957,8,42.48,8.496,150,17,1,150,72.21600000000001,222.216
43237,8,18.06,3.612,150,26,1,150,46.956,196.95600000000002
3402,8,10.31,2.0620000000000003,150,34,1,150,35.054,185.054
832,8,7.24,1.4480000000000002,150,41,1,150,29.684000000000005,179.684
17375,8,35.8,7.16,150,18,1,150,64.44,214.44
33719,8,21.56,4.312,150,24,1,150,51.744,201.744
874,8,6.71,1.342,150,42,1,150,28.182000000000002,178.18200000000002
39575,8,30.61,6.122,150,20,1,150,61.22,211.22
20520,8,17.33,3.4659999999999997,150,26,1,150,45.058,195.058
20554,8,11.68,2.336,150,32,1,150,37.376,187.376
2884,8,98.48,19.696,150,11,1,150,108.328,258.328
33717,8,31.97,6.394,150,19,1,150,60.743,210.743
39107,8,61.18,12.236,150,14,1,150,85.652,235.652
543,8,22.72,4.544,150,23,1,150,52.25599999999999,202.256
44653,8,64.86,12.972000000000001,150,14,1,150,90.804,240.804
10400,8,36.05,7.21,150,18,1,150,64.89,214.89
23348,8,30.61,6.122,150,20,1,150,61.22,211.22
905,8,9.62,1.924,150,35,1,150,33.67,183.67000000000002
15192,8,8.27,1.654,150,38,1,150,31.426,181.426
23194,8,21.19,4.238,150,24,1,150,50.85600000000001,200.856
3009,8,43.99,8.798,150,17,1,150,74.783,224.78300000000002
3053,8,0.79,0.15800000000000003,150,123,1,150,9.717000000000002,159.717
2765,8,60.14,12.028,150,14,1,150,84.196,234.196
25512,8,30.87,6.174,150,20,1,150,61.74,211.74
18438,8,36.12,7.224,150,18,1,150,65.016,215.01600000000002
5855,8,14.61,2.922,150,29,1,150,42.369,192.369
8010,8,39.28,7.856000000000001,150,17,1,150,66.77600000000001,216.776
4383,8,7.46,1.492,150,40,1,150,29.84,179.84
16634,8,20.25,4.05,150,24,1,150,48.599999999999994,198.6
25061,8,40.26,8.052,150,17,1,150,68.442,218.442
1096,8,5.55,1.11,150,46,1,150,25.53,175.53
24692,8,8.49,1.6980000000000002,150,38,1,150,32.262,182.262
22922,8,12.32,2.4640000000000004,150,31,1,150,38.19200000000001,188.192
18880,8,8.84,1.768,150,37,1,150,32.708,182.708
23953,8,11.25,2.25,150,33,1,150,37.125,187.125
25925,8,21.42,4.284000000000001,150,24,1,150,51.40800000000001,201.40800000000002
11640,8,6.49,1.298,150,43,1,150,27.907,177.907
24933,8,25.97,5.194,150,21,1,150,54.537,204.537
7278,8,27.68,5.5360000000000005,150,21,1,150,58.12800000000001,208.12800000000001
363,8,17.05,3.41,150,27,1,150,46.035000000000004,196.035
35896,8,31.03,6.206,150,20,1,150,62.06,212.06
36061,8,128.37,25.674000000000003,150,10,1,150,128.37,278.37
22454,8,6.45,1.29,150,43,1,150,27.735,177.735
42785,8,68.49,13.698,150,13,1,150,89.037,239.037
2474,8,29.1,5.82,150,20,1,150,58.2,208.2
23962,8,12.66,2.532,150,31,1,150,39.246,189.246
16190,8,9.8,1.9600000000000002,150,35,1,150,34.300000000000004,184.3
18102,8,34.48,6.896,150,19,1,150,65.512,215.512
46367,8,16.23,3.2460000000000004,150,27,1,150,43.821000000000005,193.821
46374,8,11.64,2.3280000000000003,150,32,1,150,37.248000000000005,187.248
161,8,9.28,1.8559999999999999,150,36,1,150,33.408,183.40800000000002
8618,8,17.31,3.4619999999999997,150,26,1,150,45.006,195.006
45980,7,39.99,7.998000000000001,150,16,1,150,63.98400000000001,213.984
199,7,3.87,0.774,150,52,1,150,20.124000000000002,170.124
165,7,20.14,4.0280000000000005,150,23,1,150,46.322,196.322
4173,7,0.79,0.15800000000000003,150,115,1,150,9.085,159.085
23959,7,26.52,5.304,150,20,1,150,53.040000000000006,203.04000000000002
23935,7,9.73,1.9460000000000002,150,33,1,150,32.109,182.109
10336,7,8.1,1.62,150,36,1,150,29.160000000000004,179.16
35905,7,26.17,5.234000000000001,150,20,1,150,52.34000000000001,202.34
35755,7,37.41,7.481999999999999,150,17,1,150,63.596999999999994,213.59699999999998
24361,7,30.71,6.142,150,18,1,150,55.278000000000006,205.27800000000002
19684,7,75.86,15.172,150,12,1,150,91.03200000000001,241.032
24261,7,21.93,4.386,150,22,1,150,48.246,198.246
42884,7,72.36,14.472000000000001,150,12,1,150,86.83200000000001,236.832
11340,7,9.2,1.8399999999999999,150,34,1,150,31.279999999999998,181.28
42685,7,31.37,6.274000000000001,150,18,1,150,56.46600000000001,206.466
12139,7,149.65,29.930000000000003,150,8,1,150,119.72000000000001,269.72
24930,7,28.28,5.656000000000001,150,19,1,150,53.732000000000006,203.732
24939,7,13.01,2.6020000000000003,150,28,1,150,36.428000000000004,186.428
2858,7,13.38,2.676,150,28,1,150,37.464,187.464
3355,7,18.79,3.758,150,24,1,150,45.096000000000004,195.096
735,7,10.81,2.1620000000000004,150,31,1,150,33.511,183.511
6952,7,12.85,2.5700000000000003,150,29,1,150,37.265,187.265
6957,7,10.76,2.152,150,31,1,150,33.356,183.356
20218,7,7.84,1.568,150,37,1,150,29.008000000000003,179.008
12351,7,13.51,2.702,150,28,1,150,37.828,187.828
1997,7,30.93,6.186,150,18,1,150,55.674,205.674
16241,7,3.3,0.66,150,56,1,150,18.48,168.48
37940,7,22.06,4.412,150,22,1,150,48.532,198.53199999999998
3809,7,7.19,1.4380000000000002,150,38,1,150,27.322000000000003,177.322
25535,7,12.25,2.45,150,29,1,150,35.525000000000006,185.525
14126,7,9.08,1.816,150,34,1,150,30.872,180.872
44102,7,37.66,7.532,150,17,1,150,64.022,214.022
43919,7,7.89,1.578,150,36,1,150,28.404,178.404
10623,7,31.97,6.394,150,18,1,150,57.546,207.546
21814,7,21.19,4.238,150,22,1,150,46.618,196.618
19914,7,4.66,0.932,150,47,1,150,21.902,171.902
15294,7,3.86,0.772,150,52,1,150,20.072,170.072
15971,7,71.89,14.378,150,12,1,150,86.268,236.268
23114,7,26.84,5.368,150,20,1,150,53.68000000000001,203.68
23066,7,10.13,2.0260000000000002,150,32,1,150,32.416000000000004,182.416
24720,7,18.54,3.708,150,24,1,150,44.496,194.496
24722,7,19.17,3.8340000000000005,150,23,1,150,44.09100000000001,194.091
41081,7,12.16,2.4320000000000004,150,29,1,150,35.264,185.264
20174,7,10.95,2.19,150,31,1,150,33.945,183.945
22435,7,37.41,7.481999999999999,150,17,1,150,63.596999999999994,213.59699999999998
3719,7,7.36,1.4720000000000002,150,38,1,150,27.968000000000004,177.96800000000002
16559,7,8.96,1.7920000000000003,150,34,1,150,30.464000000000006,180.464
4101,7,6.97,1.3940000000000001,150,39,1,150,27.183000000000003,177.183
21850,7,1.23,0.246,150,92,1,150,11.315999999999999,161.316
13702,7,4.45,0.8900000000000001,150,49,1,150,21.805000000000003,171.805
23337,7,94.59,18.918000000000003,150,11,1,150,104.04900000000002,254.04900000000004
18756,7,5.36,1.072,150,44,1,150,23.584000000000003,173.584
17406,7,64.18,12.836000000000002,150,13,1,150,83.43400000000001,233.43400000000003
2498,7,26.86,5.372,150,20,1,150,53.72,203.72
25257,7,20.77,4.154,150,22,1,150,45.694,195.69400000000002
2292,7,29.99,5.998,150,19,1,150,56.981,206.981
25428,7,19.3,3.8600000000000003,150,23,1,150,44.39,194.39
25444,7,28.08,5.616,150,19,1,150,53.352,203.352
25411,7,26.17,5.234000000000001,150,20,1,150,52.34000000000001,202.34
5250,7,7.14,1.428,150,38,1,150,27.131999999999998,177.132
24578,7,26.81,5.362,150,20,1,150,53.620000000000005,203.62
886,7,9.41,1.8820000000000001,150,33,1,150,31.053,181.053
21977,7,45.2,9.040000000000001,150,15,1,150,67.80000000000001,217.8
21978,7,5.8,1.16,150,43,1,150,24.939999999999998,174.94
10733,7,8.16,1.6320000000000001,150,36,1,150,29.376,179.376
13150,7,18.24,3.6479999999999997,150,24,1,150,43.775999999999996,193.776
24668,7,41.37,8.274,150,16,1,150,66.192,216.192
1722,7,351.55,70.31,150,5,2,300,175.775,475.775
551,7,8.59,1.718,150,35,1,150,30.064999999999998,180.065
13287,7,21.61,4.322,150,22,1,150,47.542,197.542
20001,7,23.97,4.794,150,21,1,150,50.336999999999996,200.337
20506,7,19.86,3.972,150,23,1,150,45.678,195.678
20659,7,12.98,2.596,150,28,1,150,36.344,186.344
16792,7,16.12,3.224,150,26,1,150,41.912000000000006,191.912
23014,7,17.23,3.446,150,25,1,150,43.075,193.075
20189,7,16.01,3.2020000000000004,150,26,1,150,41.626000000000005,191.626
22950,7,18.61,3.722,150,24,1,150,44.664,194.664
2230,7,37.59,7.518000000000001,150,17,1,150,63.903000000000006,213.90300000000002
43134,7,46.05,9.209999999999999,150,15,1,150,69.07499999999999,219.075
23070,7,17.56,3.512,150,24,1,150,42.144,192.144
12595,7,5.36,1.072,150,44,1,150,23.584000000000003,173.584
40366,7,26.89,5.378,150,20,1,150,53.78,203.78
40436,7,9.67,1.9340000000000002,150,33,1,150,31.911,181.911
12592,7,18.11,3.622,150,24,1,150,43.464,193.464
3250,7,7.41,1.4820000000000002,150,38,1,150,28.158000000000005,178.15800000000002
45565,7,12.07,2.414,150,29,1,150,35.003,185.003
2535,7,140.62,28.124000000000002,150,9,1,150,126.558,276.558
21449,7,36.23,7.2459999999999996,150,17,1,150,61.590999999999994,211.591
258,7,24.28,4.856000000000001,150,21,1,150,50.98800000000001,200.988
21366,7,7.84,1.568,150,37,1,150,29.008000000000003,179.008
1173,7,36.5,7.300000000000001,150,17,1,150,62.050000000000004,212.05
1215,7,50.77,10.154000000000002,150,14,1,150,71.07800000000002,221.07800000000003
23754,7,63.33,12.666,150,13,1,150,82.32900000000001,232.329
8228,7,107.99,21.598,150,10,1,150,107.99,257.99
3628,7,17.59,3.5180000000000002,150,24,1,150,42.216,192.216
2976,7,11.59,2.318,150,30,1,150,34.77,184.77
2949,7,70.36,14.072000000000001,150,12,1,150,84.432,234.43200000000002
21109,7,7.33,1.4660000000000002,150,38,1,150,27.854000000000003,177.854
19108,7,7.09,1.4180000000000001,150,38,1,150,26.942000000000004,176.942
22828,7,59.2,11.840000000000002,150,13,1,150,76.96000000000001,226.96
22765,7,40.81,8.162,150,16,1,150,65.296,215.296
41612,7,24.18,4.836,150,21,1,150,50.778000000000006,200.77800000000002
21045,7,17.56,3.512,150,24,1,150,42.144,192.144
21010,7,42.48,8.496,150,16,1,150,67.968,217.96800000000002
24125,7,10.06,2.012,150,32,1,150,32.192,182.192
17528,7,12.24,2.4480000000000004,150,29,1,150,35.49600000000001,185.496
90081,7,33.11,6.622,150,18,1,150,59.598,209.598
21026,7,4.9,0.9800000000000001,150,46,1,150,22.540000000000003,172.54
100,7,120.29,24.058000000000003,150,9,1,150,108.26100000000001,258.261
19584,7,40.26,8.052,150,16,1,150,64.416,214.416
23988,7,6.66,1.332,150,40,1,150,26.64,176.64
229,6,10.39,2.0780000000000003,150,29,1,150,30.131000000000004,180.131
14370,6,10.06,2.012,150,30,1,150,30.18,180.18
1062,6,4.57,0.9140000000000001,150,44,1,150,20.108000000000004,170.108
36846,6,7.33,1.4660000000000002,150,35,1,150,25.655000000000005,175.655
19568,6,6.07,1.2140000000000002,150,39,1,150,23.673000000000005,173.673
24013,6,17.1,3.4200000000000004,150,23,1,150,39.330000000000005,189.33
19396,6,4.6,0.9199999999999999,150,44,1,150,20.24,170.24
24123,6,6.53,1.306,150,37,1,150,24.161,174.161
21017,6,9.52,1.904,150,31,1,150,29.512,179.512
21027,6,79.3,15.86,150,11,1,150,87.22999999999999,237.23
21039,6,8.49,1.6980000000000002,150,33,1,150,28.017000000000003,178.017
21296,6,11.03,2.206,150,29,1,150,31.987,181.987
8456,6,9.64,1.9280000000000002,150,31,1,150,29.884000000000004,179.88400000000001
8699,6,4.63,0.926,150,44,1,150,20.372,170.372
8705,6,4.76,0.952,150,43,1,150,20.468,170.468
249,6,16.29,3.258,150,24,1,150,39.096000000000004,189.096
15951,6,36.48,7.295999999999999,150,16,1,150,58.367999999999995,208.368
41485,6,25.82,5.164000000000001,150,19,1,150,49.05800000000001,199.058
23899,6,8.1,1.62,150,33,1,150,26.73,176.73
6127,6,1.47,0.294,150,78,1,150,11.466,161.466
24167,6,24.32,4.864000000000001,150,19,1,150,46.208000000000006,196.208
2955,6,93.52,18.704,150,10,1,150,93.52000000000001,243.52
24165,6,55.19,11.038,150,13,1,150,71.747,221.747
