Brand,EndingStock,AvgPrice,InventoryValue,TotalSold,StockToSales,MovementClass
35606,518,9.99,5174.82,173.0,2.994219653179191,Slow Moving
35607,246,9.99,2457.54,147.0,1.6734693877551021,Normal
35644,10,11.99,119.9,6.0,1.6666666666666667,Normal
35646,282,18.99,5355.179999999999,58.0,4.862068965517241,Slow Moving
35650,381,16.99,6473.19,48.0,7.9375,Slow Moving
35663,38,6.29,239.02,2.0,19.0,Slow Moving
35664,991,9.99,9900.09,1086.0,0.9125230202578268,Normal
35665,12,6.29,75.48,0.0,inf,Dead Stock
35666,1197,9.99,11958.03,880.0,1.3602272727272726,Normal
35668,615,9.99,6143.85,193.0,3.1865284974093266,Slow Moving
35670,454,9.99,4535.46,225.0,2.017777777777778,Slow Moving
35709,233,12.99,3026.67,64.0,3.640625,Slow Moving
35716,30,56.99,1709.7,0.0,inf,Dead Stock
35747,203,13.99,2839.9700000000003,36.0,5.638888888888889,Slow Moving
35755,29,54.99,1594.71,7.0,4.142857142857143,Slow Moving
35756,27,54.99,1484.73,6.0,4.5,Slow Moving
35757,35,54.99,1924.65,0.0,inf,Dead Stock
35759,19,54.99,1044.81,11.0,1.7272727272727273,Normal
35800,20,11.99,239.8,192.0,0.10416666666666667,Fast Moving
35801,107,8.99,961.9300000000001,40.0,2.675,Slow Moving
35837,15,17.99,269.84999999999997,0.0,inf,Dead Stock
35860,12,8.99,107.88,0.0,inf,Dead Stock
35862,873,19.99,17451.27,358.0,2.4385474860335195,Slow Moving
35885,201,9.99,2007.99,52.0,3.8653846153846154,Slow Moving
35896,101,41.99,4240.99,8.0,12.625,Slow Moving
35905,25,41.99,1049.75,7.0,3.5714285714285716,Slow Moving
35910,103,19.99,2058.97,6.0,17.166666666666668,Slow Moving
35913,1862,8.99,16739.38,2765.0,0.6734177215189874,Normal
35914,1867,8.99,16784.33,3598.0,0.518899388549194,Normal
35916,1733,8.99,15579.67,2098.0,0.8260247855100096,Normal
35918,825,14.99,12366.75,945.0,0.873015873015873,Normal
35941,341,8.99,3065.59,116.0,2.939655172413793,Slow Moving
35959,537,54.99,29529.63,44.0,12.204545454545455,Slow Moving
35960,318,29.99,9536.82,30.0,10.6,Slow Moving
35962,128,39.99,5118.72,25.0,5.12,Slow Moving
35967,272,22.99,6253.28,21.0,12.952380952380953,Slow Moving
35972,156,12.99,2026.44,74.0,2.108108108108108,Slow Moving
35976,918,9.99,9170.82,368.0,2.494565217391304,Slow Moving
35977,12,14.99,179.88,2.0,6.0,Slow Moving
35989,28,1299.99,36399.72,0.0,inf,Dead Stock
35990,55,110.99,6104.45,0.0,inf,Dead Stock
35999,227,12.99,2948.73,57.0,3.982456140350877,Slow Moving
36000,118,12.99,1532.82,43.0,2.744186046511628,Slow Moving
36045,9,7.99,71.91,1.0,9.0,Slow Moving
36059,21,224.99,4724.79,0.0,inf,Dead Stock
36060,11,325.99,3585.8900000000003,0.0,inf,Dead Stock
36063,58,1099.99,63799.42,0.0,inf,Dead Stock
36065,22,252.99,5565.780000000001,6.0,3.6666666666666665,Slow Moving
36069,4,75.99,303.96,2.0,2.0,Normal
36070,46,357.99,16467.54,0.0,inf,Dead Stock
36071,17,427.99,7275.83,0.0,inf,Dead Stock
36072,9,81.99,737.91,0.0,inf,Dead Stock
36073,9,64.99,584.91,0.0,inf,Dead Stock
36075,12,698.9900000000001,8387.880000000001,0.0,inf,Dead Stock
36076,14,169.99,2379.86,1.0,14.0,Slow Moving
36078,24,407.99,9791.76,0.0,inf,Dead Stock
36079,2,81.99,163.98,4.0,0.5,Fast Moving
36080,95,196.99000000000004,18714.050000000003,0.0,inf,Dead Stock
36081,98,196.49,19256.02,3.0,32.666666666666664,Slow Moving
36087,140,37.99,5318.6,34.0,4.117647058823529,Slow Moving
36088,88,18.99,1671.12,1.0,88.0,Slow Moving
36100,246,29.99,7377.54,132.0,1.8636363636363635,Normal
36101,50,55.99,2799.5,23.0,2.1739130434782608,Slow Moving
36123,157,19.99,3138.43,58.0,2.706896551724138,Slow Moving
36135,16,26.99,431.84,0.0,inf,Dead Stock
36138,426,10.99,4681.74,104.0,4.096153846153846,Slow Moving
36139,176,13.99,2462.2400000000002,25.0,7.04,Slow Moving
36153,347,12.99,4507.53,107.0,3.2429906542056073,Slow Moving
36154,129,30.99,3997.7099999999996,41.0,3.1463414634146343,Slow Moving
36155,11,18.49,203.39,0.0,inf,Dead Stock
36161,750,8.99,6742.5,268.0,2.798507462686567,Slow Moving
36197,30,8.99,269.7,18.0,1.6666666666666667,Normal
36199,649,11.99,7781.51,181.0,3.585635359116022,Slow Moving
36200,713,11.989999999999998,8548.869999999999,140.0,5.0928571428571425,Slow Moving
36208,88,21.99,1935.12,0.0,inf,Dead Stock
36209,230,7.99,1837.7,63.0,3.6507936507936507,Slow Moving
36262,485,16.99,8240.15,189.0,2.566137566137566,Slow Moving
36267,124,14.99,1858.76,50.0,2.48,Slow Moving
36268,209,16.99,3550.91,94.0,2.223404255319149,Slow Moving
36284,1086,16.99,18451.14,187.0,5.807486631016043,Slow Moving
36306,45,22.99,1034.55,0.0,inf,Dead Stock
36307,12,22.99,275.88,2.0,6.0,Slow Moving
36344,460,12.99,5975.400000000001,190.0,2.4210526315789473,Slow Moving
36360,3,14.99,44.97,3.0,1.0,Normal
36370,2,6.99,13.98,97.0,0.020618556701030927,Fast Moving
36371,226,9.99,2257.7400000000002,44.0,5.136363636363637,Slow Moving
36376,177,15.99,2830.23,46.0,3.847826086956522,Slow Moving
36378,5161,10.99,56719.39,5371.0,0.9609011357289146,Normal
36380,6,9.99,59.94,3837.0,0.001563721657544957,Fast Moving
36383,314,14.99,4706.86,107.0,2.9345794392523366,Slow Moving
36386,248,14.99,3717.52,12.0,20.666666666666668,Slow Moving
36419,137,11.99,1642.63,68.0,2.014705882352941,Slow Moving
36435,44,9.49,417.56,0.0,inf,Dead Stock
36463,121,9.99,1208.79,1.0,121.0,Slow Moving
36473,796,14.99,11932.04,310.0,2.567741935483871,Slow Moving
36483,69,59.989999999999995,4139.3099999999995,11.0,6.2727272727272725,Slow Moving
36493,0,34.99,0.0,11.0,0.0,Fast Moving
36510,165,11.99,1978.3500000000001,47.0,3.5106382978723403,Slow Moving
36511,230,11.990000000000002,2757.7000000000003,116.0,1.9827586206896552,Normal
36523,2179,14.99,32663.21,964.0,2.2603734439834025,Slow Moving
36524,1672,14.989999999999998,25063.28,483.0,3.461697722567288,Slow Moving
36538,126,7.99,1006.74,0.0,inf,Dead Stock
36539,293,7.99,2341.07,31.0,9.451612903225806,Slow Moving
36540,6,7.99,47.94,0.0,inf,Dead Stock
36541,17,7.99,135.83,44.0,0.38636363636363635,Fast Moving
36543,4,19.99,79.96,453.0,0.008830022075055188,Fast Moving
36558,534,9.99,5334.66,213.0,2.507042253521127,Slow Moving
36570,272,69.99,19037.28,19.0,14.31578947368421,Slow Moving
36571,7,25.99,181.92999999999998,4.0,1.75,Normal
36572,10,29.99,299.9,16.0,0.625,Normal
36573,628,17.99,11297.72,70.0,8.971428571428572,Slow Moving
36579,282,5.99,1689.18,234.0,1.205128205128205,Normal
36620,478,16.99,8121.219999999999,68.0,7.029411764705882,Slow Moving
36623,464,28.99,13451.359999999999,63.0,7.365079365079365,Slow Moving
36625,192,21.99,4222.08,39.0,4.923076923076923,Slow Moving
36648,586,57.99,33982.14,174.0,3.367816091954023,Slow Moving
36653,26,7.989999999999999,207.73999999999998,12.0,2.1666666666666665,Slow Moving
36660,12,13.99,167.88,48.0,0.25,Fast Moving
36749,128,15.990000000000002,2046.7200000000003,4.0,32.0,Slow Moving
36750,616,7.99,4921.84,718.0,0.8579387186629527,Normal
36766,3,16.99,50.97,31.0,0.0967741935483871,Fast Moving
36770,4172,8.95,37339.399999999994,989.0,4.21840242669363,Slow Moving
36771,4126,8.95,36927.7,908.0,4.544052863436123,Slow Moving
36773,38,10.99,417.62,0.0,inf,Dead Stock
36826,44,43.99,1935.5600000000002,0.0,inf,Dead Stock
36843,190,15.99,3038.1,67.0,2.8358208955223883,Slow Moving
36844,199,12.99,2585.01,40.0,4.975,Slow Moving
36845,77,9.99,769.23,42.0,1.8333333333333333,Normal
36846,50,11.99,599.5,6.0,8.333333333333334,Slow Moving
36849,12,18.99,227.88,24.0,0.5,Fast Moving
36850,186,12.99,2416.14,43.0,4.325581395348837,Slow Moving
36851,20,15.99,319.8,10.0,2.0,Normal
36852,204,12.99,2649.96,23.0,8.869565217391305,Slow Moving
36859,339,9.99,3386.61,26.0,13.038461538461538,Slow Moving
36868,13,129.99,1689.8700000000001,0.0,inf,Dead Stock
36874,1031,7.990000000000001,8237.69,1064.0,0.9689849624060151,Normal
36989,146,10.99,1604.54,52.0,2.8076923076923075,Slow Moving
36991,472,10.99,5187.28,125.0,3.776,Slow Moving
36992,615,17.99,11063.849999999999,223.0,2.757847533632287,Slow Moving
37047,1,129.99,129.99,0.0,inf,Dead Stock
37048,354,44.99,15926.460000000001,44.0,8.045454545454545,Slow Moving
37049,312,19.989999999999995,6236.879999999998,129.0,2.4186046511627906,Slow Moving
37071,1046,22.99,24047.539999999997,223.0,4.690582959641255,Slow Moving
37083,538,11.489999999999998,6181.619999999999,59.0,9.11864406779661,Slow Moving
37100,15,53.99,809.85,2.0,7.5,Slow Moving
37121,610,12.99,7923.900000000001,146.0,4.178082191780822,Slow Moving
37126,246,17.99,4425.54,76.0,3.236842105263158,Slow Moving
37152,94,20.99,1973.06,36.0,2.611111111111111,Slow Moving
37156,93,5.99,557.07,42.0,2.2142857142857144,Slow Moving
37158,303,12.99,3935.9700000000003,81.0,3.740740740740741,Slow Moving
37166,35,7.989999999999999,279.65,12.0,2.9166666666666665,Slow Moving
37194,105,8.99,943.95,6.0,17.5,Slow Moving
37217,231,13.99,3231.69,105.0,2.2,Slow Moving
37235,938,11.99,11246.62,423.0,2.2174940898345152,Slow Moving
37249,558,14.990000000000002,8364.420000000002,15.0,37.2,Slow Moving
37310,326,9.99,3256.7400000000002,248.0,1.314516129032258,Normal
37311,466,11.99,5587.34,234.0,1.9914529914529915,Normal
37312,2178,15.99,34826.22,249.0,8.74698795180723,Slow Moving
37313,1110,11.99,13308.9,377.0,2.944297082228117,Slow Moving
37314,116,17.99,2086.8399999999997,4.0,29.0,Slow Moving
37342,4,74.99,299.96,5.0,0.8,Normal
37387,130,30.99,4028.7,16.0,8.125,Slow Moving
37401,1605,8.99,14428.95,769.0,2.0871261378413526,Slow Moving
37419,129,49.99,6448.71,2.0,64.5,Slow Moving
37420,1811,17.99,32579.889999999996,0.0,inf,Dead Stock
37421,1,164.99,164.99,27.0,0.037037037037037035,Fast Moving
37422,51,125.99,6425.49,9.0,5.666666666666667,Slow Moving
37433,1802,9.99,18001.98,583.0,3.090909090909091,Slow Moving
37435,653,31.99,20889.469999999998,157.0,4.159235668789809,Slow Moving
37457,8,7.99,63.92,0.0,inf,Dead Stock
37526,22,6.29,138.38,0.0,inf,Dead Stock
37527,443,9.99,4425.57,111.0,3.990990990990991,Slow Moving
37530,14,7.99,111.86,9.0,1.5555555555555556,Normal
37541,856,54.99,47071.44,73.0,11.726027397260275,Slow Moving
37542,761,29.989999999999995,22822.389999999996,27.0,28.185185185185187,Slow Moving
37568,41,185.99,7625.59,0.0,inf,Dead Stock
37601,240,19.989999999999995,4797.5999999999985,298.0,0.8053691275167785,Normal
37604,402,19.99,8035.98,522.0,0.7701149425287356,Normal
37607,273,19.99,5457.2699999999995,337.0,0.8100890207715133,Normal
37651,8,4.99,39.92,0.0,inf,Dead Stock
37656,801,19.99,16011.989999999998,357.0,2.2436974789915967,Slow Moving
37657,523,17.99,9408.769999999999,172.0,3.0406976744186047,Slow Moving
37678,989,10.99,10869.11,685.0,1.4437956204379563,Normal
37708,20,10.99,219.8,13.0,1.5384615384615385,Normal
37712,0,10.99,0.0,41.0,0.0,Fast Moving
37722,10,9.99,99.9,12.0,0.8333333333333334,Normal
37731,841,10.99,9242.59,849.0,0.9905771495877503,Normal
37732,12,12.99,155.88,0.0,inf,Dead Stock
37735,423,12.99,5494.77,211.0,2.004739336492891,Slow Moving
37765,1,8.99,8.99,120.0,0.008333333333333333,Fast Moving
37785,855,11.99,10251.45,109.0,7.844036697247707,Slow Moving
37786,1620,11.99,19423.8,430.0,3.7674418604651163,Slow Moving
37790,281,25.99,7303.19,46.0,6.108695652173913,Slow Moving
37792,1574,7.99,12576.26,253.0,6.221343873517786,Slow Moving
37793,21,8.99,188.79,0.0,inf,Dead Stock
37794,221,8.99,1986.79,12.0,18.416666666666668,Slow Moving
37798,122,18.99,2316.7799999999997,18.0,6.777777777777778,Slow Moving
37817,205,12.99,2662.95,51.0,4.019607843137255,Slow Moving
37821,342,11.99,4100.58,1068.0,0.3202247191011236,Fast Moving
37822,2246,16.99,38159.53999999999,425.0,5.284705882352942,Slow Moving
37826,1012,7.99,8085.88,848.0,1.1933962264150944,Normal
37827,506,7.989999999999999,4042.9399999999996,141.0,3.5886524822695036,Slow Moving
37828,1140,9.99,11388.6,411.0,2.7737226277372264,Slow Moving
37840,608,7.99,4857.92,641.0,0.9485179407176287,Normal
37842,465,11.99,5575.35,509.0,0.9135559921414538,Normal
37849,85,95.99,8159.15,29.0,2.9310344827586206,Slow Moving
37878,85,29.99,2549.15,0.0,inf,Dead Stock
37902,0,14.99,0.0,2.0,0.0,Fast Moving
37904,1180,10.99,12968.2,750.0,1.5733333333333333,Normal
37909,57,49.99,2849.4300000000003,1.0,57.0,Slow Moving
37910,35,79.99,2799.6499999999996,1.0,35.0,Slow Moving
37913,97,19.99,1939.0299999999997,62.0,1.564516129032258,Normal
37923,465,13.99,6505.35,57.0,8.157894736842104,Slow Moving
37924,22,12.99,285.78000000000003,0.0,inf,Dead Stock
37926,540,13.99,7554.6,249.0,2.1686746987951806,Slow Moving
37943,361,6.99,2523.39,87.0,4.149425287356322,Slow Moving
37984,550,10.99,6044.5,416.0,1.3221153846153846,Normal
38011,379,10.99,4165.21,106.0,3.5754716981132075,Slow Moving
38088,28,46.99,1315.72,0.0,inf,Dead Stock
38102,46,5.989999999999999,275.53999999999996,54.0,0.8518518518518519,Normal
38103,16,11.99,191.84,72.0,0.2222222222222222,Fast Moving
38104,54,5.989999999999999,323.46,60.0,0.9,Normal
38105,33,11.99,395.67,90.0,0.36666666666666664,Fast Moving
38106,15,5.99,89.85000000000001,60.0,0.25,Fast Moving
38107,16,11.99,191.84,12.0,1.3333333333333333,Normal
38108,21,5.99,125.79,0.0,inf,Dead Stock
38109,12,11.99,143.88,0.0,inf,Dead Stock
38110,16,5.99,95.84,0.0,inf,Dead Stock
38111,14,11.99,167.86,0.0,inf,Dead Stock
38131,735,11.99,8812.65,846.0,0.8687943262411347,Normal
38133,4462,8.99,40113.38,2851.0,1.5650648895124517,Normal
38137,58,31.99,1855.4199999999998,38.0,1.5263157894736843,Normal
38153,98,43.99,4311.02,18.0,5.444444444444445,Slow Moving
38165,216,9.99,2157.84,45.0,4.8,Slow Moving
38178,897,5.99,5373.03,874.0,1.0263157894736843,Normal
38179,757,5.99,4534.43,677.0,1.118168389955687,Normal
38180,711,5.99,4258.89,520.0,1.3673076923076923,Normal
38181,912,5.99,5462.88,1054.0,0.8652751423149905,Normal
38191,2,7.79,15.58,0.0,inf,Dead Stock
38197,253,11.99,3033.4700000000003,57.0,4.43859649122807,Slow Moving
38198,96,9.99,959.04,30.0,3.2,Slow Moving
38241,297,56.989999999999995,16926.03,9.0,33.0,Slow Moving
38242,38,35.99,1367.6200000000001,14.0,2.7142857142857144,Slow Moving
38244,123,35.99,4426.77,4.0,30.75,Slow Moving
38263,238,8.99,2139.62,120.0,1.9833333333333334,Normal
38301,14,11.99,167.86,1.0,14.0,Slow Moving
38303,44,23.99,1055.56,0.0,inf,Dead Stock
38322,340,11.99,4076.6,231.0,1.4718614718614718,Normal
38348,468,13.989999999999998,6547.32,262.0,1.786259541984733,Normal
38355,32,14.49,463.68,32.0,1.0,Normal
38369,1767,14.99,26487.33,218.0,8.105504587155963,Slow Moving
38370,3228,10.99,35475.72,2769.0,1.1657638136511377,Normal
38392,165,17.99,2968.35,9.0,18.333333333333332,Slow Moving
38406,128,23.99,3070.72,77.0,1.6623376623376624,Normal
38412,136,10.99,1494.64,14.0,9.714285714285714,Slow Moving
38416,169,11.99,2026.31,92.0,1.8369565217391304,Normal
38441,843,9.99,8421.57,470.0,1.7936170212765958,Normal
38457,3892,6.79,26426.68,913.0,4.262869660460022,Slow Moving
38471,45,13.99,629.55,12.0,3.75,Slow Moving
38473,342,15.99,5468.58,83.0,4.120481927710843,Slow Moving
38476,630,23.99,15113.699999999999,81.0,7.777777777777778,Slow Moving
38481,144,16.99,2446.56,61.0,2.360655737704918,Slow Moving
38483,495,10.99,5440.05,211.0,2.345971563981043,Slow Moving
38502,1454,6.99,10163.460000000001,1075.0,1.3525581395348838,Normal
38528,186,39.99,7438.14,82.0,2.268292682926829,Slow Moving
38541,270,19.99,5397.299999999999,148.0,1.8243243243243243,Normal
38542,502,11.99,6018.9800000000005,292.0,1.7191780821917808,Normal
38546,7162,9.99,71548.38,6511.0,1.0999846413761327,Normal
38549,1116,8.99,10032.84,484.0,2.3057851239669422,Slow Moving
38622,51,12.99,662.49,12.0,4.25,Slow Moving
38635,144,17.99,2590.56,263.0,0.5475285171102662,Normal
38641,16,13.99,223.84,6.0,2.6666666666666665,Slow Moving
38644,282,10.99,3099.18,188.0,1.5,Normal
38649,1,26.99,26.99,3.0,0.3333333333333333,Fast Moving
38651,326,16.99,5538.74,149.0,2.1879194630872485,Slow Moving
38652,468,20.99,9823.32,529.0,0.8846880907372401,Normal
38668,471,15.99,7531.29,0.0,inf,Dead Stock
38681,612,16.99,10397.88,322.0,1.9006211180124224,Normal
38690,308,15.99,4924.92,68.0,4.529411764705882,Slow Moving
38701,6,10.49,62.94,0.0,inf,Dead Stock
38726,19,9.99,189.81,44.0,0.4318181818181818,Fast Moving
38728,23,8.99,206.77,0.0,inf,Dead Stock
38731,93,9.99,929.07,49.0,1.8979591836734695,Normal
38771,319,13.99,4462.81,170.0,1.8764705882352941,Normal
38772,2105,16.99,35763.95,602.0,3.4966777408637872,Slow Moving
38822,373,11.99,4472.27,103.0,3.621359223300971,Slow Moving
38850,2109,7.99,16850.91,1068.0,1.9747191011235956,Normal
38852,41,4.99,204.59,36.0,1.1388888888888888,Normal
38853,20,4.99,99.80000000000001,36.0,0.5555555555555556,Normal
38859,261,49.99,13047.390000000001,35.0,7.457142857142857,Slow Moving
38888,2577,27.990000000000002,72130.23000000001,709.0,3.634696755994358,Slow Moving
38889,273,45.99,12555.27,18.0,15.166666666666666,Slow Moving
38897,156,24.99,3898.4399999999996,66.0,2.3636363636363638,Slow Moving
38898,1012,29.99,30349.879999999997,233.0,4.343347639484978,Slow Moving
38899,4704,12.99,61104.96,1914.0,2.457680250783699,Slow Moving
38901,0,10.99,0.0,0.0,inf,Dead Stock
38945,20,14.99,299.8,23.0,0.8695652173913043,Normal
38946,848,8.99,7623.52,656.0,1.2926829268292683,Normal
38950,623,9.99,6223.77,184.0,3.385869565217391,Slow Moving
38952,137,14.99,2053.63,25.0,5.48,Slow Moving
38953,166,12.99,2156.34,39.0,4.256410256410256,Slow Moving
39062,420,18.99,7975.799999999999,125.0,3.36,Slow Moving
39063,44,19.99,879.56,0.0,inf,Dead Stock
39084,4,20.99,83.96,0.0,inf,Dead Stock
39086,6,8.99,53.94,0.0,inf,Dead Stock
39087,896,10.99,9847.04,1475.0,0.607457627118644,Normal
39098,169,24.99,4223.3099999999995,3.0,56.333333333333336,Slow Moving
39104,1,12.99,12.99,22.0,0.045454545454545456,Fast Moving
39107,27,94.99,2564.73,8.0,3.375,Slow Moving
39110,216,11.49,2481.84,59.0,3.6610169491525424,Slow Moving
39111,8,2.99,23.92,24.0,0.3333333333333333,Fast Moving
39146,1124,10.99,12352.76,1143.0,0.9833770778652668,Normal
39209,109,10.99,1197.91,39.0,2.7948717948717947,Slow Moving
39219,211,14.99,3162.89,35.0,6.0285714285714285,Slow Moving
39228,131,44.99,5893.6900000000005,22.0,5.954545454545454,Slow Moving
39234,43,19.99,859.5699999999999,15.0,2.8666666666666667,Slow Moving
39254,969,11.99,11618.31,597.0,1.6231155778894473,Normal
39255,14,14.99,209.86,0.0,inf,Dead Stock
39256,1982,10.99,21782.18,560.0,3.539285714285714,Slow Moving
39282,3,9.99,29.97,110.0,0.02727272727272727,Fast Moving
39283,22,9.99,219.78,0.0,inf,Dead Stock
39285,150,22.99,3448.4999999999995,17.0,8.823529411764707,Slow Moving
39334,152,15.99,2430.48,33.0,4.606060606060606,Slow Moving
39335,5161,14.99,77363.39,3415.0,1.5112737920937043,Normal
39346,15,4.99,74.85000000000001,12.0,1.25,Normal
39348,991,9.99,9900.09,1386.0,0.715007215007215,Normal
39356,607,17.99,10919.929999999998,585.0,1.0376068376068377,Normal
39357,256,17.99,4605.44,156.0,1.641025641025641,Normal
39358,218,17.99,3921.8199999999997,113.0,1.9292035398230087,Normal
39384,1685,16.99,28628.149999999998,856.0,1.9684579439252337,Normal
39400,333,39.99,13316.67,10.0,33.3,Slow Moving
39410,652,9.99,6513.4800000000005,392.0,1.663265306122449,Normal
39411,752,9.99,7512.4800000000005,467.0,1.6102783725910064,Normal
39412,605,9.99,6043.95,273.0,2.2161172161172162,Slow Moving
39413,1416,8.99,12729.84,1588.0,0.8916876574307305,Normal
39414,21,9.99,209.79,0.0,inf,Dead Stock
39437,304,6.99,2124.96,68.0,4.470588235294118,Slow Moving
39438,5,6.99,34.95,0.0,inf,Dead Stock
39449,3,9.29,27.869999999999997,0.0,inf,Dead Stock
39450,309,34.99,10811.91,47.0,6.574468085106383,Slow Moving
39456,71,76.99,5466.29,12.0,5.916666666666667,Slow Moving
39461,4,104.99,419.96,12.0,0.3333333333333333,Fast Moving
39470,160,4.99,798.4000000000001,30.0,5.333333333333333,Slow Moving
39471,111,28.989999999999995,3217.8899999999994,14.0,7.928571428571429,Slow Moving
39472,119,26.99,3211.81,21.0,5.666666666666667,Slow Moving
39473,61,26.99,1646.3899999999999,28.0,2.1785714285714284,Slow Moving
39479,2273,6.95,15797.35,657.0,3.4596651445966513,Slow Moving
39491,671,13.99,9387.29,99.0,6.777777777777778,Slow Moving
39512,36,5.99,215.64000000000001,2.0,18.0,Slow Moving
39517,247,30.989999999999995,7654.529999999999,79.0,3.1265822784810124,Slow Moving
39518,220,24.99,5497.799999999999,46.0,4.782608695652174,Slow Moving
39523,916,24.99,22890.84,290.0,3.1586206896551725,Slow Moving
39524,303,25.99,7874.969999999999,0.0,inf,Dead Stock
39574,150,33.99,5098.5,5.0,30.0,Slow Moving
39575,161,45.99,7404.39,8.0,20.125,Slow Moving
39581,15,11.99,179.85,21.0,0.7142857142857143,Normal
39592,24,6.29,150.96,0.0,inf,Dead Stock
39593,905,9.99,9040.95,1203.0,0.7522859517871987,Normal
39598,534,6.989999999999999,3732.66,182.0,2.934065934065934,Slow Moving
39599,382,6.99,2670.1800000000003,250.0,1.528,Normal
39600,227,6.99,1586.73,87.0,2.6091954022988504,Slow Moving
39601,26,6.99,181.74,10.0,2.6,Slow Moving
39631,460,7.99,3675.4,359.0,1.2813370473537604,Normal
39648,423,14.99,6340.77,151.0,2.801324503311258,Slow Moving
39652,66,5.989999999999999,395.34,153.0,0.43137254901960786,Fast Moving
39653,9,5.99,53.910000000000004,0.0,inf,Dead Stock
39654,331,9.99,3306.69,317.0,1.0441640378548895,Normal
39665,29,7.49,217.21,3.0,9.666666666666666,Slow Moving
39681,403,3.99,1607.97,82.0,4.914634146341464,Slow Moving
39689,12,16.49,197.88,56.0,0.21428571428571427,Fast Moving
39691,636,21.99,13985.64,375.0,1.696,Normal
39708,2149,8.99,19319.510000000002,598.0,3.5936454849498327,Slow Moving
39711,0,69.99,0.0,0.0,inf,Dead Stock
39716,521,8.99,4683.79,154.0,3.383116883116883,Slow Moving
39717,814,9.99,8131.860000000001,356.0,2.2865168539325844,Slow Moving
39718,27,65.99,1781.7299999999998,1.0,27.0,Slow Moving
39736,154,49.99,7698.46,2.0,77.0,Slow Moving
39747,7,8.99,62.93,0.0,inf,Dead Stock
39750,2001,8.99,17988.99,558.0,3.586021505376344,Slow Moving
39764,147,27.99,4114.53,39.0,3.769230769230769,Slow Moving
39765,4,49.99,199.96,3.0,1.3333333333333333,Normal
39774,207,27.99,5793.929999999999,78.0,2.6538461538461537,Slow Moving
39775,704,8.99,6328.96,268.0,2.626865671641791,Slow Moving
39792,3,66.99,200.96999999999997,0.0,inf,Dead Stock
39797,19,21.99,417.80999999999995,5.0,3.8,Slow Moving
39798,132,6.99,922.6800000000001,62.0,2.129032258064516,Slow Moving
39834,30,8.99,269.7,1.0,30.0,Slow Moving
39840,85,8.99,764.15,12.0,7.083333333333333,Slow Moving
39841,32,8.99,287.68,62.0,0.5161290322580645,Normal
39842,26,8.99,233.74,32.0,0.8125,Normal
39843,4,8.99,35.96,24.0,0.16666666666666666,Fast Moving
39868,33,13.99,461.67,0.0,inf,Dead Stock
39923,427,9.989999999999998,4265.73,274.0,1.5583941605839415,Normal
39971,445,49.99,22245.55,158.0,2.8164556962025316,Slow Moving
39974,125,13.990000000000002,1748.7500000000002,31.0,4.032258064516129,Slow Moving
39977,88,9.99,879.12,33.0,2.6666666666666665,Slow Moving
39979,664,11.99,7961.360000000001,214.0,3.102803738317757,Slow Moving
39981,198,11.99,2374.02,29.0,6.827586206896552,Slow Moving
39983,362,11.990000000000002,4340.380000000001,132.0,2.742424242424242,Slow Moving
39996,19,3.99,75.81,24.0,0.7916666666666666,Normal
39998,13,3.99,51.870000000000005,0.0,inf,Dead Stock
40040,0,15.99,0.0,0.0,inf,Dead Stock
40051,632,7.990000000000001,5049.68,407.0,1.5528255528255528,Normal
40053,597,8.99,5367.03,326.0,1.8312883435582823,Normal
40054,1150,11.99,13788.5,319.0,3.605015673981191,Slow Moving
40055,436,16.99,7407.639999999999,161.0,2.7080745341614905,Slow Moving
40096,1244,18.99,23623.559999999998,846.0,1.470449172576832,Normal
40097,1247,18.99,23680.53,717.0,1.7391910739191074,Normal
40098,1075,18.99,20414.25,652.0,1.6487730061349692,Normal
40106,143,12.990000000000002,1857.5700000000004,0.0,inf,Dead Stock
40114,389,10.99,4275.11,343.0,1.1341107871720117,Normal
40116,7,7.99,55.93,0.0,inf,Dead Stock
40136,176,47.99,8446.24,20.0,8.8,Slow Moving
40137,34,21.99,747.66,2.0,17.0,Slow Moving
40175,514,11.99,6162.86,191.0,2.6910994764397906,Slow Moving
40193,4973,9.99,49680.270000000004,1256.0,3.9593949044585988,Slow Moving
40203,27,15.99,431.73,0.0,inf,Dead Stock
40213,197,16.99,3347.0299999999997,9.0,21.88888888888889,Slow Moving
40219,269,9.99,2687.31,61.0,4.409836065573771,Slow Moving
40240,216,7.99,1725.8400000000001,65.0,3.3230769230769233,Slow Moving
40246,21,5.49,115.29,11.0,1.9090909090909092,Normal
40258,60,9.99,599.4,0.0,inf,Dead Stock
40296,120,20.99,2518.7999999999997,34.0,3.5294117647058822,Slow Moving
40331,7,8.49,59.43,0.0,inf,Dead Stock
40332,569,12.99,7391.31,443.0,1.2844243792325056,Normal
40337,2572,9.99,25694.28,1455.0,1.7676975945017182,Normal
40338,172,23.99,4126.28,0.0,inf,Dead Stock
40363,297,12.99,3858.03,0.0,inf,Dead Stock
40365,30,74.99,2249.7,1.0,30.0,Slow Moving
40366,19,38.99,740.8100000000001,7.0,2.7142857142857144,Slow Moving
40424,67,7.99,535.33,74.0,0.9054054054054054,Normal
40425,5050,10.99,55499.5,2073.0,2.436082971538833,Slow Moving
40436,16,14.99,239.84,7.0,2.2857142857142856,Slow Moving
40444,0,11.99,0.0,0.0,inf,Dead Stock
