Brand,Revenue,Quantity,Transactions,Revenue %,Cumulative %,Category
32679,679.15,85,49,0.0020493747816813478,97.74441774035007,C
46725,678.6899999999999,31,28,0.002047986704821194,97.7464657270549,C
11449,678.51,49,29,0.0020474435443106993,97.74851317059921,C
36370,678.03,97,40,0.0020459951162827127,97.75055916571549,C
37083,677.91,59,46,0.002045633009275716,97.75260479872476,C
39110,677.91,59,37,0.002045633009275716,97.75465043173404,C
11774,674.97,3,1,0.0020367613876042987,97.75668719312164,C
19694,674.91,9,4,0.0020365803341008,97.75872377345574,C
18774,674.73,27,11,0.0020360371735903054,97.76075981062934,C
14657,674.5500000000001,45,33,0.0020354940130798108,97.76279530464242,C
20409,674.55,45,27,0.0020354940130798103,97.76483079865551,C
3406,674.55,45,15,0.0020354940130798103,97.7668662926686,C
18267,671.79,21,7,0.002027165551918888,97.76889345822052,C
4131,671.76,24,23,0.002027075025167139,97.77092053324569,C
1259,671.76,24,20,0.002027075025167139,97.77294760827085,C
16839,671.58,42,9,0.002026531864656644,97.77497414013551,C
13767,671.52,48,10,0.002026350811153145,97.77700049094666,C
36660,671.52,48,4,0.002026350811153145,97.77902684175781,C
356,671.48,52,44,0.0020262301088174797,97.78105307186662,C
18653,671.4399999999999,56,22,0.0020261094064818142,97.78307918127311,C
42602,671.3199999999999,68,31,0.0020257472994748174,97.78510492857258,C
21957,671.13,87,50,0.002025173963380406,97.78713010253595,C
40219,670.39,61,40,0.0020229409701705936,97.78915304350612,C
1414,669.73,27,10,0.0020209493816321124,97.79117399288775,C
21729,668.48,52,38,0.0020171774336425643,97.79319117032139,C
23149,667.48,52,20,0.0020141598752509257,97.79520533019664,C
41575,666.87,13,8,0.002012319164632026,97.79721764936127,C
13693,666.44,56,38,0.0020110216145236216,97.7992286709758,C
18269,665.91,9,4,0.002009422308576053,97.80123809328437,C
21992,665.26,74,49,0.002007460895621488,97.80324555418,C
17406,664.9300000000001,7,3,0.002006465101352247,97.80525201928134,C
23754,664.9300000000001,7,4,0.002006465101352247,97.80725848438269,C
13978,664.8100000000001,19,17,0.0020061029943452507,97.80926458737703,C
1987,664.65,35,33,0.0020056201850025884,97.81127020756203,C
26497,663.65,35,24,0.00200260262661095,97.81327281018865,C
31524,663.33,67,50,0.0020016370079256256,97.81527444719657,C
23969,663.17,83,46,0.0020011541985829632,97.81727560139515,C
22951,662.87,13,9,0.0020002489310654717,97.81927585032622,C
23396,662.49,51,9,0.001999102258876649,97.8212749525851,C
26163,661.01,49,24,0.0019946362724570237,97.82326958885756,C
36483,659.89,11,6,0.0019912566070583886,97.82526084546461,C
12192,659.89,11,10,0.0019912566070583886,97.82725210207167,C
20130,659.89,11,2,0.0019912566070583886,97.82924335867872,C
23875,659.88,12,1,0.001991226431474472,97.8312345851102,C
18740,659.78,22,4,0.001990924675635308,97.83322550978583,C
1920,659.78,22,21,0.001990924675635308,97.83521643446147,C
8447,659.6999999999999,30,26,0.001990683270963977,97.83720711773243,C
3070,659.6999999999999,30,26,0.001990683270963977,97.8391978010034,C
19549,659.5600000000001,44,41,0.001990260812789148,97.84118806181618,C
17984,659.5600000000001,44,9,0.001990260812789148,97.84317832262897,C
6257,659.56,44,14,0.0019902608127891474,97.84516858344176,C
1029,659.34,66,34,0.0019895969499429873,97.8471581803917,C
19669,659.25,75,21,0.00198932536968774,97.8491475057614,C
4073,659.12,88,61,0.001988933087096827,97.85113643884848,C
24119,657.53,47,29,0.0019841351692541213,97.85312057401774,C
23278,655.88,12,4,0.001979156197907918,97.85509973021564,C
11771,655.78,22,18,0.001978854442068754,97.85707858465771,C
27807,655.71,129,59,0.0019786432129813396,97.8590572278707,C
25915,655.49,101,42,0.001977979350135179,97.86103520722082,C
22939,654.99,1,1,0.0019764705709393593,97.86301167779176,C
20184,654.27,113,32,0.00197429792889738,97.86498597572066,C
17146,653.5600000000001,44,38,0.0019721554624393166,97.8669581311831,C
46554,651.59,41,28,0.0019662108724077883,97.86892434205551,C
24672,651.51,49,37,0.0019659694677364573,97.87089031152324,C
8366,650.28,72,49,0.0019622578709147416,97.87285256939415,C
22649,649.87,13,8,0.00196102067197417,97.87481359006613,C
9147,649.87,13,8,0.00196102067197417,97.8767746107381,C
10470,649.6199999999999,38,33,0.00196026628237626,97.87873487702048,C
17294,649.5,50,26,0.0019599041753692635,97.88069478119584,C
20102,649.35,65,29,0.0019594515416105182,97.88265423273745,C
16325,649.35,65,44,0.0019594515416105182,97.88461368427906,C
3618,649.35,65,41,0.0019594515416105182,97.88657313582067,C
24297,648.41,59,37,0.0019566150367223774,97.88852975085739,C
25043,647.28,72,23,0.0019532051957398258,97.89048295605312,C
19865,645.66,34,15,0.0019483167511453712,97.89243127280426,C
25256,645.62,38,22,0.001948196048809706,97.89437946885307,C
15970,644.85,15,9,0.0019458725288481443,97.89632534138192,C
10415,644.57,43,34,0.0019450276124984855,97.89827036899442,C
20253,643.77,23,15,0.0019426135657851745,97.9002129825602,C
3159,641.66,84,70,0.001936246517578817,97.90214922907778,C
23147,641.53,47,21,0.001935854234987904,97.90408508331276,C
16526,640.37,63,32,0.0019323538672536035,97.90601743718001,C
14332,639.96,4,2,0.0019311166683130317,97.90794855384833,C
2765,639.92,8,8,0.0019309959659773658,97.9098795498143,C
31045,639.9,10,9,0.001930935614809533,97.91181048542911,C
2801,639.84,16,14,0.001930754561306035,97.91374123999042,C
23386,639.68,32,26,0.0019302717519633723,97.91567151174237,C
12154,639.58,42,31,0.001929969996124209,97.9176014817385,C
24963,637.7099999999999,29,12,0.0019243271619318447,97.91952580890043,C
36510,637.53,47,30,0.0019237840014213498,97.92144959290185,C
23950,637.42,58,32,0.0019234520699982693,97.92337304497185,C
106,633.09,141,58,0.0019103860421624743,97.92528343101402,C
4524,632.27,23,23,0.0019079116442813305,97.9271913426583,C
35319,632.07,43,38,0.0019073081326030032,97.9290986507909,C
22828,629.93,7,5,0.0019008505576448963,97.93099950134855,C
2050,629.92,8,8,0.00190082038206098,97.93290032173061,C
40605,629.91,9,4,0.0019007902064770634,97.93480111193709,C
25562,629.91,9,8,0.0019007902064770634,97.93670190214357,C
2874,629.91,9,9,0.0019007902064770634,97.93860269235005,C
19231,629.82,18,7,0.0019005186262218163,97.94050321097626,C
40837,629.79,21,16,0.001900428099470067,97.94240363907574,C
4007,629.79,21,17,0.001900428099470067,97.94430406717521,C
46826,629.58,42,34,0.001899794412207823,97.94620386158742,C
21381,629.55,45,30,0.0018997038854560737,97.94810356547288,C
24014,629.55,45,13,0.0018997038854560737,97.95000326935833,C
1035,629.44,56,48,0.0018993719540329936,97.95190264131237,C
46475,629.37,63,31,0.0018991607249455788,97.95380180203732,C
24048,629.37,63,52,0.0018991607249455788,97.95570096276226,C
34906,629.37,63,44,0.0018991607249455788,97.95760012348721,C
8687,629.37,63,40,0.0018991607249455788,97.95949928421216,C
20905,629.3000000000001,70,53,0.0018989494958581642,97.96139823370801,C
21374,629.16,84,6,0.0018985270376833349,97.96329676074569,C
36844,628.6,40,21,0.0018968372049840171,97.96519359795067,C
2200,628.6,40,26,0.0018968372049840171,97.96709043515565,C
24817,626.67,33,23,0.0018910133172881547,97.96898144847295,C
8337,626.63,37,32,0.0018908926149524892,97.9708723410879,C
39472,625.79,21,13,0.0018883578659035125,97.9727606989538,C
25283,624.75,25,22,0.0018852196051762087,97.97464591855898,C
24012,624.75,25,6,0.0018852196051762087,97.97653113816415,C
20439,624.68,92,46,0.0018850083760887937,97.97841614654024,C
23365,623.74,26,18,0.0018821718712006537,97.98029831841144,C
10732,623.61,39,26,0.0018817795886097407,97.98218009800006,C
40240,623.35,65,36,0.0018809950234279147,97.98406109302348,C
20770,623.21,29,17,0.0018805725652530853,97.98594166558874,C
19392,622.63,37,19,0.0018788223813859346,97.98782048797013,C
16725,622.11,89,53,0.0018772532510222826,97.98969774122115,C
44912,621.63,37,31,0.001875804822994296,97.99157354604415,C
15057,621.46,54,40,0.0018752918380677177,97.99344883788221,C
350,620.7299999999999,27,20,0.001873089020441821,97.99532192690265,C
25621,620.3100000000001,69,43,0.0018718216459173336,97.99719374854857,C
18629,619.6899999999999,31,12,0.0018699507597145172,97.99906369930828,C
21338,619.6899999999999,31,15,0.0018699507597145172,98.00093365006799,C
24876,619.6899999999999,31,14,0.0018699507597145172,98.0028036008277,C
12079,619.47,53,37,0.0018692868968683569,98.00467288772457,C
21750,619.38,62,52,0.0018690153166131093,98.00654190304118,C
22077,619.38,62,29,0.0018690153166131093,98.0084109183578,C
33578,618.59,41,32,0.001866631445483715,98.01027754980328,C
1004,618.58,42,23,0.0018666012698997985,98.01214415107317,C
42167,618.53,47,27,0.0018664503919802163,98.01401060146516,C
16310,617.76,24,18,0.0018641268720186548,98.01587472833718,C
994,615.7199999999999,28,15,0.0018579710528997119,98.01773269939008,C
22632,615.62,38,32,0.0018576692970605482,98.01959036868715,C
17945,615.6,40,31,0.0018576089458927157,98.02144797763304,C
3615,615.56,44,21,0.0018574882435570495,98.0233054658766,C
3483,614.59,41,33,0.0018545612119171607,98.02516002708852,C
998,612.8000000000001,20,20,0.0018491597823961277,98.02700918687091,C
602,612.36,84,35,0.0018478320567038066,98.02885701892761,C
41409,611.66,34,22,0.0018457197658296592,98.03070273869344,C
1214,609.39,61,32,0.0018388699082806399,98.03254160860172,C
12374,609.39,61,28,0.0018388699082806399,98.03438047851,C
33706,609.25,75,33,0.0018384474501058103,98.03621892596011,C
21410,607.68,32,16,0.0018337098834309376,98.03805263584354,C
25557,607.64,36,26,0.0018335891810952723,98.03988622502463,C
45185,607.62,38,4,0.0018335288299274398,98.04171975385457,C
15059,605.46,54,26,0.0018270109038015002,98.04354676475836,C
35759,604.89,11,1,0.0018252908955182661,98.04537205565389,C
173,604.7099999999999,29,22,0.0018247477350077708,98.0471968033889,C
44269,604.45,55,34,0.0018239631698259453,98.04902076655873,C
13393,604.45,55,45,0.0018239631698259453,98.05084472972855,C
8943,604.41,59,42,0.0018238424674902796,98.05266857219604,C
658,603.98,202,68,0.001822544917381875,98.05449111711343,C
1037,603.72,28,18,0.001821760352200049,98.05631287746563,C
46141,602.6999999999999,30,15,0.0018186824426405773,98.05813155990828,C
16868,602.67,33,28,0.0018185919158888284,98.05995015182417,C
3978,601.77,23,20,0.0018158761133363539,98.06176602793751,C
18613,601.63,37,23,0.0018154536551615243,98.06358148159266,C
3236,601.37,63,47,0.0018146690899796985,98.06539615068264,C
33987,600.54,46,35,0.0018121645165146381,98.06720831519915,C
4164,599.99,1,1,0.0018105048593992372,98.06901882005855,C
2088,599.98,2,2,0.0018104746838153208,98.07082929474237,C
2660,599.98,2,2,0.0018104746838153208,98.07263976942619,C
11321,599.95,5,4,0.0018103841570635715,98.07445015358326,C
13064,599.94,6,1,0.0018103539814796554,98.07626050756474,C
24166,599.92,8,3,0.0018102936303118222,98.07807080119505,C
13062,599.88,12,6,0.0018101729279761567,98.07988097412303,C
4820,599.88,12,1,0.0018101729279761567,98.081691147051,C
12607,599.8000000000001,20,6,0.001809931523304826,98.08350107857432,C
25715,599.8,20,15,0.0018099315233048256,98.08531101009763,C
20251,599.74,26,15,0.0018097504698013273,98.08712076056743,C
21363,599.6999999999999,30,17,0.0018096297674656617,98.0889303903349,C
18744,599.64,36,3,0.0018094487139621637,98.09073983904885,C
18533,599.6,40,24,0.001809328011626498,98.09254916706048,C
12429,599.6,40,30,0.001809328011626498,98.09435849507211,C
19246,599.4,60,1,0.0018087244999481702,98.09616721957207,C
17340,599.25,75,57,0.0018082718661894246,98.09797549143826,C
7792,597.87,13,3,0.0018041076356089631,98.09977959907387,C
17866,597.54,46,29,0.0018031118413397225,98.10158271091521,C
24075,596.88,72,1,0.0018011202528012411,98.10338383116802,C
30638,595.62,38,14,0.0017973181292277765,98.10518114929725,C
21849,594.65,35,18,0.001794391097587887,98.10697554039484,C
36850,594.57,43,25,0.001794149692916556,98.10876969008775,C
1006,594.51,149,37,0.0017939686394130576,98.11056365872717,C
24728,593.73,27,10,0.0017916149438675795,98.11235527367104,C
1262,593.7299999999999,27,5,0.0017916149438675791,98.11414688861491,C
35747,593.64,36,18,0.001791343363612332,98.11593823197852,C
2036,591.84,16,14,0.0017859117585073826,98.11772414373702,C
39550,591.66,34,20,0.0017853685979968878,98.11950951233501,C
25253,591.63,37,10,0.0017852780712451384,98.12129479040625,C
3737,591.63,37,21,0.0017852780712451384,98.12308006847749,C
40424,591.26,74,4,0.0017841615746402324,98.12486423005213,C
4845,591.26,74,49,0.0017841615746402324,98.12664839162676,C
36081,589.47,3,2,0.0017787601451191993,98.12842715177187,C
17216,588.6899999999999,31,20,0.001776406449573721,98.13020355822145,C
24993,588.6899999999999,31,18,0.001776406449573721,98.13197996467103,C
16592,588.67,33,27,0.001776346098405888,98.13375631076944,C
4868,588.0600000000001,594,157,0.001774505387786989,98.13553081615723,C
2039,587.88,12,1,0.0017739622272764937,98.1373047783845,C
24526,587.88,12,5,0.0017739622272764937,98.13907874061178,C
6862,587.79,21,17,0.0017736906470212461,98.1408524312588,C
8565,587.54,46,32,0.0017729362574233365,98.14262536751623,C
24290,587.51,49,18,0.0017728457306715876,98.1443982132469,C
41974,587.16,84,47,0.001771789585234514,98.14617000283214,C
23260,587.16,84,45,0.001771789585234514,98.14794179241737,C
23943,587.02,98,32,0.0017713671270596846,98.14971315954443,C
10469,586.67,33,20,0.0017703109816226109,98.15148347052606,C
10863,584.91,9,5,0.001765000078853327,98.15324847060491,C
16781,584.91,9,8,0.001765000078853327,98.15501347068376,C
13941,584.87,13,11,0.0017648793765176615,98.15677835006028,C
10175,583.27,73,47,0.0017600512830910399,98.15853840134336,C
3917,581.13,587,194,0.0017535937081329333,98.1602919950515,C
202,579.8,20,13,0.001749580355472054,98.16204157540696,C
28266,579.4,60,30,0.0017483733321153987,98.16378994873908,C
38953,578.61,39,14,0.0017459894609860042,98.16553593820007,C
45599,577.66,34,29,0.0017431227805139475,98.16727906098058,C
13710,576.47,53,25,0.0017395318860278976,98.1690185928666,C
1392,576.11,39,34,0.0017384455650069075,98.17075703843162,C
25190,575.84,16,5,0.0017376308242411651,98.17249466925585,C
24392,575.84,16,5,0.0017376308242411651,98.17423230008009,C
20177,575.84,16,6,0.0017376308242411651,98.17596993090433,C
39437,575.82,68,30,0.0017375704730733326,98.1777075013774,C
21983,575.68,32,25,0.0017371480148985028,98.1794446493923,C
22007,575.64,36,22,0.0017370273125628375,98.18118167670485,C
15362,575.64,36,2,0.0017370273125628375,98.18291870401741,C
42018,575.61,39,12,0.0017369367858110884,98.18465564080323,C
15891,575.52,48,22,0.0017366652055558409,98.18639230600878,C
15529,575.28,72,1,0.0017359409915418474,98.18812824700032,C
22883,573.48,52,21,0.001730509386436898,98.18985875638676,C
32670,573.35,65,38,0.001730117103845985,98.1915888734906,C
21617,573.1800000000001,82,42,0.0017296041189194065,98.19331847760952,C
23366,572.64,36,20,0.0017279746373879217,98.19504645224691,C
23768,571.87,13,2,0.0017256511174263598,98.19677210336434,C
8918,571.83,17,14,0.0017255304150906943,98.19849763377943,C
21442,571.5600000000001,44,30,0.0017247156743249524,98.20022234945375,C
2250,571.5600000000001,44,39,0.0017247156743249524,98.20194706512808,C
21105,569.81,19,15,0.0017194349471395844,98.20366650007522,C
22075,569.81,19,10,0.0017194349471395844,98.20538593502235,C
20519,569.6999999999999,30,17,0.0017191030157165039,98.20710503803807,C
21364,569.66,34,21,0.0017189823133808386,98.20882402035144,C
5062,566.01,49,33,0.001707968225251358,98.21053198857669,C
2193,565.76,24,22,0.0017072138356534483,98.21223920241235,C
44761,565.47,103,44,0.001706338743719873,98.21394554115606,C
16678,563.9399999999999,6,5,0.0017017218793806657,98.21564726303545,C
2985,562.77,23,22,0.0016981913360624486,98.21734545437151,C
25563,560.83,17,4,0.0016923372727826703,98.2190377916443,C
17119,560.6999999999999,30,26,0.0016919449901917568,98.22072973663448,C
16538,560.68,32,18,0.0016918846390239239,98.22242162127351,C
31204,560.52,48,26,0.001691401829681262,98.22411302310319,C
36907,559.86,14,7,0.0016894102411427806,98.22580243334433,C
1864,559.86,14,11,0.0016894102411427806,98.22749184358547,C
22352,559.84,16,6,0.0016893498899749476,98.22918119347544,C
24897,559.8,20,7,0.001689229187639282,98.23087042266307,C
23432,559.65,35,16,0.0016887765538805364,98.23255919921695,C
12387,559.65,35,32,0.0016887765538805364,98.23424797577083,C
7867,559.44,56,24,0.0016881428666182922,98.23593611863744,C
18837,558.57,43,33,0.0016855175908175668,98.23762163622825,C
36000,558.57,43,32,0.0016855175908175668,98.23930715381907,C
10972,557.69,31,10,0.001682862139432925,98.2409900159585,C
44715,557.6899999999999,31,19,0.0016828621394329247,98.24267287809793,C
19827,557.6899999999999,31,20,0.0016828621394329247,98.24435574023737,C
22901,557.6899999999999,31,17,0.0016828621394329247,98.2460386023768,C
22822,557.6,40,19,0.0016825905591776776,98.24772119293598,C
39841,557.38,62,4,0.0016819266963315168,98.24940311963232,C
876,557.38,62,49,0.0016819266963315168,98.25108504632865,C
20324,553.6,40,28,0.001670520325611123,98.25275556665427,C
19747,553.2099999999999,49,18,0.0016693434778383834,98.25442491013212,C
4518,551.88,12,7,0.0016653301251775047,98.2560902402573,C
15043,551.76,24,22,0.001664968018170508,98.25775520827547,C
5502,551.43,557,129,0.001663972223901267,98.25941918049936,C
12324,550.81,19,8,0.001662101337698451,98.26108128183706,C
23039,549.89,11,8,0.0016593251839781436,98.26274060702104,C
24293,549.89,11,1,0.0016593251839781436,98.26439993220502,C
15846,549.78,22,1,0.0016589932525550633,98.26605892545759,C
23273,549.45,55,31,0.0016579974582858232,98.26771692291587,C
44207,548.45,55,31,0.0016549798998941846,98.26937190281576,C
28984,545.76,24,22,0.0016468626678206764,98.27101876548359,C
21428,545.61,39,18,0.0016464100340619309,98.27266517551764,C
37387,543.84,16,12,0.0016410689557087303,98.27430624447335,C
42801,543.66,34,13,0.001640525795198235,98.27594677026855,C
3350,543.66,34,27,0.001640525795198235,98.27758729606374,C
5911,542.79,21,15,0.0016379005193975097,98.27922519658314,C
45424,540.7099999999999,29,22,0.0016316239979429013,98.28085682058108,C
2849,539.97,3,3,0.0016293910047330891,98.2824862115858,C
2555,539.9399999999999,6,6,0.0016293004779813398,98.28411551206379,C
10624,539.91,9,6,0.0016292099512295905,98.28574472201502,C
23749,539.88,12,6,0.0016291194244778414,98.2873738414395,C
12507,539.8199999999999,18,11,0.0016289383709743427,98.28900277981047,C
41820,539.73,27,5,0.0016286667907190956,98.2906314466012,C
788,539.64,36,2,0.0016283952104638483,98.29225984181166,C
19316,539.64,36,3,0.0016283952104638483,98.29388823702212,C
3572,539.46,54,32,0.0016278520499533535,98.29551608907207,C
254,538.51,49,43,0.0016249853694812965,98.29714107444154,C
33767,537.55,45,31,0.0016220885134253234,98.29876316295497,C
20410,536.82,14,12,0.0016198856957994276,98.30038304865077,C
17912,536.49,51,37,0.0016188899015301867,98.30200193855231,C
13805,535.79,21,12,0.0016167776106560396,98.30361871616296,C
19000,535.52,48,39,0.0016159628698902972,98.30523467903285,C
4259,533.55,45,11,0.001610018279858769,98.30684469731271,C
2487,531.8100000000001,19,7,0.0016047677282573182,98.30844946504097,C
5698,531.72,28,16,0.0016044961480020706,98.31005396118897,C
1030,531.72,28,11,0.0016044961480020706,98.31165845733697,C
33326,531.39,61,41,0.0016035003537328298,98.31326195769071,C
24991,530.91,9,6,0.0016020519257048432,98.31486400961641,C
6446,530.65,35,18,0.0016012673605230174,98.31646527697694,C
23827,529.68,32,27,0.0015983403288831277,98.31806361730582,C
23755,528.99,1,1,0.0015962582135928974,98.31965987551942,C
25421,527.9399999999999,6,5,0.0015930897772816765,98.32125296529671,C
19267,527.89,11,6,0.0015929388993620947,98.32284590419607,C
17132,527.76,24,2,0.0015925466167711817,98.32443845081285,C
45300,527.76,24,16,0.0015925466167711817,98.32603099742963,C
6254,527.76,24,16,0.0015925466167711817,98.3276235440464,C
19228,527.76,24,2,0.0015925466167711817,98.32921609066318,C
39334,527.67,33,26,0.0015922750365159341,98.3308083656997,C
16684,527.67,33,26,0.0015922750365159341,98.33240064073621,C
18095,527.67,33,28,0.0015922750365159341,98.33399291577273,C
14300,527.56,44,34,0.001591943105092854,98.33558485887782,C
44238,527.46,54,25,0.0015916413492536904,98.33717650022707,C
5737,526.6899999999999,31,20,0.0015893178292921285,98.33876581805636,C
22902,526.6899999999999,31,24,0.0015893178292921285,98.34035513588564,C
36766,526.6899999999999,31,25,0.0015893178292921285,98.34194445371493,C
804,526.66,34,22,0.0015892273025403792,98.34353368101748,C
31621,526.59,41,21,0.0015890160734529648,98.34512269709093,C
995,525.76,24,20,0.0015865114999879047,98.34670920859092,C
35967,524.79,21,9,0.001583584468348015,98.34829279305927,C
24454,524.75,25,17,0.0015834637660123497,98.34987625682528,C
39219,524.65,35,25,0.0015831620101731856,98.35145941883546,C
18788,524.65,35,12,0.0015831620101731856,98.35304258084564,C
38165,523.55,45,24,0.0015798426959423833,98.35462242354158,C
19995,521.7099999999999,29,18,0.0015742903885017682,98.35619671393009,C
44106,521.7,30,19,0.001574260212917852,98.35777097414301,C
875,521.42,58,51,0.0015734152965681928,98.35934438943957,C
34674,521.42,58,22,0.0015734152965681928,98.36091780473613,C
2106,519.96,4,4,0.001569009661316401,98.36248681439744,C
24496,519.95,5,3,0.0015689794857324845,98.36405579388318,C
2832,519.95,5,3,0.0015689794857324845,98.36562477336892,C
22957,519.92,8,6,0.0015688889589807352,98.3671936623279,C
6525,519.87,13,13,0.0015687380810611533,98.36876240040897,C
17086,519.87,13,5,0.0015687380810611533,98.37033113849003,C
18212,519.8,20,15,0.0015685268519737387,98.371899665342,C
42124,519.74,26,18,0.0015683457984702403,98.37346801114047,C
17024,519.63,37,21,0.0015680138670471598,98.37503602500752,C
25200,519.6,40,27,0.001567923340295411,98.3766039483478,C
547,519.6,40,35,0.001567923340295411,98.3781718716881,C
7855,519.48,52,27,0.0015675612332884143,98.37973943292138,C
35885,519.48,52,32,0.0015675612332884143,98.38130699415467,C
8011,519.48,52,18,0.0015675612332884143,98.38287455538796,C
24621,518.57,43,14,0.0015648152551520234,98.38443937064311,C
33213,518.42,98,5,0.0015643626213932772,98.3860037332645,C
22337,517.86,14,12,0.0015626727886939597,98.3875664060532,C
18130,517.86,14,9,0.0015626727886939597,98.38912907884189,C
13395,517.63,37,3,0.0015619787502638828,98.39069105759215,C
18945,515.94,6,3,0.001556879076582014,98.39224793666874,C
10935,515.88,12,11,0.0015566980230785153,98.39380463469182,C
21439,515.88,12,4,0.0015566980230785153,98.3953613327149,C
36371,515.56,44,28,0.001555732404393191,98.3969170651193,C
24208,513.62,38,25,0.001549878341113412,98.3984669434604,C
21699,513.58,142,43,0.0015497576387777468,98.40001670109919,C
20024,512.97,3,3,0.0015479169281588472,98.40156461802735,C
38241,512.9100000000001,9,6,0.0015477358746553492,98.403112353902,C
16692,512.7299999999999,27,15,0.0015471927141448537,98.40465954661614,C
22517,512.43,57,2,0.0015462874466273622,98.40620583406277,C
22800,511.68,32,17,0.0015440242778336332,98.40774985834061,C
19850,511.54,46,40,0.0015436018196588039,98.40929346016027,C
981,510.72,128,47,0.0015411274217776603,98.41083458758204,C
24165,509.93999999999994,6,3,0.001538773726232182,98.41237336130828,C
12593,509.83,17,10,0.001538441794809102,98.41391180310309,C
21367,509.83,17,15,0.001538441794809102,98.4154502448979,C
31120,509.83,17,14,0.001538441794809102,98.4169886866927,C
17880,509.81999999999994,18,16,0.0015384116192251852,98.41852709831193,C
10621,509.7,30,17,0.001538049512218189,98.42006514782415,C
17983,509.7,30,4,0.001538049512218189,98.42160319733637,C
18571,509.49,51,31,0.0015374158249559448,98.42314061316132,C
20762,507.71999999999997,28,22,0.0015320747466027443,98.42467268790793,C
15915,507.37,113,44,0.0015310186011656712,98.4262037065091,C
24416,506.61,39,38,0.0015287252567880256,98.42773243176589,C
5065,505.71999999999997,28,26,0.0015260396298194673,98.42925847139571,C
21485,503.86,14,7,0.0015204269712110194,98.43077889836692,C
10121,503.86,14,5,0.0015204269712110194,98.43229932533814,C
12149,503.86,14,9,0.0015204269712110194,98.43381975230935,C
21561,503.78,22,13,0.0015201855665396883,98.43533993787588,C
19349,503.76,24,1,0.0015201252153718558,98.43686006309126,C
6764,503.71999999999997,28,4,0.00152000451303619,98.4383800676043,C
24418,503.64,36,27,0.001519763108364859,98.43989983071266,C
20745,503.58,42,9,0.0015195820548613607,98.44141941276753,C
17378,503.58,42,28,0.0015195820548613607,98.4429389948224,C
23148,503.58,42,12,0.0015195820548613607,98.44445857687727,C
10235,503.52,48,19,0.0015194010013578625,98.44597797787863,C
2851,503.44,56,24,0.0015191595966865313,98.44749713747531,C
36209,503.37,63,39,0.0015189483675991167,98.44901608584291,C
25255,502.77,23,16,0.0015171378325641333,98.45053322367548,C
42751,500.28000000000003,132,2,0.0015096241121689534,98.45204284778765,C
883,499.99,1,1,0.0015087490202353782,98.45355159680788,C
25279,499.96,4,3,0.001508658493483629,98.45506025530136,C
23156,499.95000000000005,5,3,0.0015086283178997128,98.45656888361925,C
15193,499.90000000000003,10,7,0.001508477439980131,98.45807736105924,C
14174,499.9,10,6,0.0015084774399801307,98.45958583849922,C
26663,499.75,25,1,0.001508024806221385,98.46109386330545,C
8544,498.69,31,14,0.001504826194326248,98.46259868949977,C
15076,497.64,36,28,0.0015016577580150275,98.46410034725778,C
20598,495.69,31,20,0.0014957735191513323,98.46559612077694,C
1889,495.38,62,23,0.0014948380760499242,98.46709095885299,C
13245,494.91,9,3,0.0014934198236058543,98.4685843786766,C
24483,494.91,9,6,0.0014934198236058543,98.4700777985002,C
45605,494.45,55,41,0.0014920317467457004,98.47156983024695,C
779,493.62,38,25,0.0014895271732806403,98.47305935742023,C
23145,492.83,17,10,0.0014871433021512459,98.47454650072238,C
24305,492.71,29,18,0.0014867811951442492,98.47603328191752,C
41032,492.71,29,20,0.0014867811951442492,98.47752006311266,C
39798,492.38,62,26,0.0014857854008750086,98.47900584851354,C
18167,491.69,31,26,0.001483703285584778,98.48048955179912,C
18098,489.98,2,2,0.001478543260735076,98.48196809505986,C
43134,489.92999999999995,7,6,0.0014783923828154937,98.48344648744268,C
975,489.86,14,10,0.0014781811537280792,98.4849246685964,C
15981,489.65000000000003,35,29,0.0014775474664658352,98.48640221606287,C
38731,489.51,49,26,0.0014771250082910056,98.48787934107116,C
22696,488.58,42,30,0.0014743186789867818,98.48935365975015,C
18822,487.78,22,17,0.001471904632273471,98.49082556438242,C
17617,487.71,29,24,0.0014716934031860562,98.49229725778561,C
564,485.46000000000004,54,38,0.0014649038968048696,98.49376216168241,C
25623,485.46,54,34,0.0014649038968048693,98.49522706557921,C
12913,484.95,5,3,0.0014633649420251337,98.49669043052124,C
22389,484.03000000000003,97,46,0.0014605887883048264,98.49815101930955,C
1000,483.71,29,26,0.0014596231696195018,98.49961064247917,C
13491,483.56,44,23,0.001459170535860756,98.50106981301504,C
7193,482.58,42,32,0.0014562133286369502,98.50252602634367,C
16757,481.74999999999994,25,24,0.00145370875517189,98.50397973509885,C
23246,481.74,26,13,0.001453678579587974,98.50543341367845,C
22413,481.33,127,5,0.001452441380647402,98.5068858550591,C
18193,479.97,3,2,0.0014483375012347738,98.50833419256033,C
25061,479.92,8,3,0.0014481866233151917,98.50978237918365,C
25108,479.90000000000003,10,9,0.001448126272147359,98.5112305054558,C
21732,479.88000000000005,12,8,0.0014480659209795263,98.51267857137678,C
2186,479.84999999999997,15,5,0.0014479753942277767,98.51412654677101,C
23334,479.84999999999997,15,10,0.0014479753942277767,98.51557452216524,C
1267,479.84,16,5,0.0014479452186438606,98.51702246738388,C
25287,479.84,16,11,0.0014479452186438606,98.51847041260253,C
15643,479.76,24,3,0.0014477038139725296,98.51991811641649,C
