Brand,AvgDailyDemand,StdDailyDemand,TotalDemand,AvgLeadTime,StdLeadTime,SafetyStock,ReorderPoint
12428,6.333333333333333,4.926120853842978,38,7.7272727272727275,2.76010539983201,37,86
3199,2.923076923076923,4.030333701269629,38,6.9,1.5238839267549946,19,39
7917,2.235294117647059,2.385618676693372,38,7.886446886446887,2.2710623577862403,14,31
484,7.6,12.074767078498866,38,7.620738941712323,2.2088896522065657,62,119
2433,2.0,1.4907119849998598,38,7.330935251798561,1.961175664883417,9,24
6892,12.666666666666666,20.207259421636902,38,8.818181818181818,1.6011359603844901,105,216
25256,2.923076923076923,1.8912755158683456,38,6.647058823529412,1.3666188418222285,10,30
21002,2.111111111111111,2.632129285419582,38,6.611111111111111,1.9140007034508784,13,27
33768,2.0,1.452966314513558,38,7.3023255813953485,2.559156145526715,11,25
8348,38.0,0.0,38,7.620738941712323,2.2088896522065657,138,428
22524,4.222222222222222,9.297550453987569,38,7.15,1.9813230492882845,43,73
18806,1.8095238095238095,1.4359334113755977,38,7.407894736842105,2.1847007558976577,9,23
22632,1.7272727272727273,1.2414207752110245,38,7.2,1.6431676725154984,7,20
22617,19.0,24.041630560342615,38,7.666666666666667,1.96638416050035,126,272
14666,2.111111111111111,1.1318329168362204,38,8.36111111111111,1.9734346820820912,9,26
19486,1.9,1.2523661815266247,38,8.136363636363637,1.9952922649503089,9,24
21884,4.222222222222222,3.2317865716108862,38,7.25,1.5,18,48
24024,3.4545454545454546,3.236159339823562,38,8.17142857142857,2.2292931389029267,20,48
13594,1.8095238095238095,1.123345344008138,38,7.555555555555555,2.1306530782092468,8,22
38137,2.235294117647059,2.6346112560657287,38,7.357142857142857,2.4371213428059835,15,31
200,2.0,1.1547005383792515,38,8.593939393939394,1.944024520876196,9,26
45185,9.5,5.0,38,7.7272727272727275,1.1037127426019047,29,102
24432,2.176470588235294,2.651303785820456,37,7.5,1.8708286933869707,14,30
2502,2.0555555555555554,2.31293605675003,37,9.0,2.2088896522065657,14,32
1148,12.333333333333334,14.742229591663987,37,7.636904761904762,1.9619909087976766,78,172
19392,3.3636363636363638,4.3190908134172705,37,7.6,2.0736441353327724,23,48
4121,1.7619047619047619,1.4108423691100969,37,7.738095238095238,2.3496682545591576,9,23
